depth,fold,subpanel,source_index,source_id,realization_index,realization_id,full_truth_nll,shuffled_median_truth_nll,delta_nll,full_truth_rank,shuffled_median_truth_rank,full_top3,shuffled_median_top3
12,2,0,1,pmfs_19_34,2,rep_03_seed_2026093019,0.001991157693066903,0.025247017627710644,0.02325585993464374,1,1.0,1,1
12,2,0,1,pmfs_19_34,6,rep_07_seed_2026093023,0.0110097171467185,0.014149222970495368,0.003139505823776867,1,1.0,1,1
12,2,0,1,pmfs_19_34,10,rep_11_seed_2026093027,0.008586518422722733,0.008164700026809912,-0.0004218183959128208,1,1.0,1,1
12,2,0,1,pmfs_19_34,14,rep_15_seed_2026093031,0.01782672425790821,0.010554784931288586,-0.007271939326619625,1,1.0,1,1
12,2,0,2,pmfs_11_6,2,rep_03_seed_2026093035,6.151265997900168e-06,2.1710434783273058e-07,-5.934161650067438e-06,1,1.0,1,1
12,2,0,2,pmfs_11_6,6,rep_07_seed_2026093039,8.538451186979046e-06,2.8144236097205066e-07,-8.257008826006995e-06,1,1.0,1,1
12,2,0,2,pmfs_11_6,10,rep_11_seed_2026093043,4.781122214581046e-06,9.212818845583115e-07,-3.859840330022735e-06,1,1.0,1,1
12,2,0,2,pmfs_11_6,14,rep_15_seed_2026093047,3.929494464927075e-06,1.6024987292695414e-07,-3.7692445920001205e-06,1,1.0,1,1
12,2,0,3,pmfs_12_27,2,rep_03_seed_2026093051,2.2180638241664496e-06,1.4086591175743735e-06,-8.094047065920762e-07,1,1.0,1,1
12,2,0,3,pmfs_12_27,6,rep_07_seed_2026093055,1.970027101627636e-05,5.506561270207655e-05,3.536534168580019e-05,1,1.0,1,1
12,2,0,3,pmfs_12_27,10,rep_11_seed_2026093059,3.151460042927212e-08,1.3876611603125255e-06,1.3561465598832534e-06,1,1.0,1,1
12,2,0,3,pmfs_12_27,14,rep_15_seed_2026093063,0.025790819225282924,0.0006697847685209757,-0.025121034456761948,1,1.0,1,1
12,2,0,4,pmfs_14_1,2,rep_03_seed_2026093067,0.009217376938550403,0.0001307919528331404,-0.009086584985717263,1,1.0,1,1
12,2,0,4,pmfs_14_1,6,rep_07_seed_2026093071,0.03990297634473605,0.0030076377667798693,-0.03689533857795618,1,1.0,1,1
12,2,0,4,pmfs_14_1,10,rep_11_seed_2026093075,0.15140213226617405,0.008900948445733636,-0.1425011838204404,1,1.0,1,1
12,2,0,4,pmfs_14_1,14,rep_15_seed_2026093079,0.04024561299823137,0.0007049496048143755,-0.039540663393417,1,1.0,1,1
12,2,0,5,pmfs_25_32,2,rep_03_seed_2026093083,0.02139634298269888,0.02024041523232789,-0.0011559277503709886,1,1.0,1,1
12,2,0,5,pmfs_25_32,6,rep_07_seed_2026093087,0.291574815919891,1.5457408127672896,1.2541659968473986,1,2.0,1,1
12,2,0,5,pmfs_25_32,10,rep_11_seed_2026093091,0.9816292536282627,0.9285714915676324,-0.05305776206063029,2,2.0,1,1
12,2,0,5,pmfs_25_32,14,rep_15_seed_2026093095,1.41531358751027,4.124293894212418,2.7089803067021476,2,3.0,1,1
12,2,0,6,pmfs_20_26,2,rep_03_seed_2026093099,26.127227773237344,37.527284098737994,11.40005632550065,2,3.0,1,1
12,2,0,6,pmfs_20_26,6,rep_07_seed_2026093103,2.3447910280083306e-12,1.5756285165480222e-12,-7.691625114603085e-13,1,1.0,1,1
12,2,0,6,pmfs_20_26,10,rep_11_seed_2026093107,2.7675639557855902e-12,2.7640112421067897e-12,-3.552713678800501e-15,1,1.0,1,1
12,2,0,6,pmfs_20_26,14,rep_15_seed_2026093111,1.3162804179955856e-11,1.545785721646098e-11,2.2950530365051236e-12,1,1.0,1,1
12,2,0,7,pmfs_5_27,2,rep_03_seed_2026093115,8.373092823182091,11.516478948199147,3.143386125017056,3,2.0,1,1
12,2,0,7,pmfs_5_27,6,rep_07_seed_2026093119,0.00019492817249400218,4.1744359123126635,4.1742409841401695,1,2.0,1,1
12,2,0,7,pmfs_5_27,10,rep_11_seed_2026093123,5.693420595137814,7.868045530957158,2.1746249358193435,3,2.0,1,1
12,2,0,7,pmfs_5_27,14,rep_15_seed_2026093127,1.063729239803024e-06,6.024437748664013e-08,-1.003484862316384e-06,1,1.0,1,1
12,2,0,8,pmfs_6_24,2,rep_03_seed_2026093131,1.5241141682054149e-12,3.0730937794487545e-09,3.071569665280549e-09,1,1.0,1,1
12,2,0,8,pmfs_6_24,6,rep_07_seed_2026093135,0.013242991153017414,1.2670113184070058,1.2537683272539883,1,2.0,1,1
12,2,0,8,pmfs_6_24,10,rep_11_seed_2026093139,8.541688387708746e-06,5.645756285926613,5.645747744238225,1,2.0,1,1
12,2,0,8,pmfs_6_24,14,rep_15_seed_2026093143,0.00040377163013260997,1.4519940805257647e-11,-0.00040377161561266917,1,1.0,1,1
12,2,0,9,pmfs_11_1,2,rep_03_seed_2026093147,26.166907360729212,65.42682896519528,39.25992160446607,2,4.0,1,0
12,2,0,9,pmfs_11_1,6,rep_07_seed_2026093151,0.001215188305207171,1.2377301475548128,1.2365149592496056,1,2.0,1,1
12,2,0,9,pmfs_11_1,10,rep_11_seed_2026093155,0.16458204926557718,2.9117762180511466,2.7471941687855694,1,2.0,1,1
12,2,0,9,pmfs_11_1,14,rep_15_seed_2026093159,3.8089160632243084,0.7681727033095258,-3.0407433599147824,2,2.0,1,1
12,2,0,10,pmfs_4_4,2,rep_03_seed_2026093163,1.985718256491964e-10,1.6691091175857764e-08,1.6492519350208568e-08,1,1.0,1,1
12,2,0,10,pmfs_4_4,6,rep_07_seed_2026093167,102.5329313494928,204.30188130859256,101.76894995909976,16,16.0,0,0
12,2,0,10,pmfs_4_4,10,rep_11_seed_2026093171,1.4483703125733882e-10,7.443944127771829e-09,7.29910709651449e-09,1,1.0,1,1
12,2,0,10,pmfs_4_4,14,rep_15_seed_2026093175,1.7819345998759673e-10,2.2299966317973485e-09,2.051803171809752e-09,1,1.0,1,1
12,2,0,11,pmfs_26_35,2,rep_03_seed_2026093179,2.8664110919452117,4.588977135544115,1.7225660435989036,2,2.0,1,1
12,2,0,11,pmfs_26_35,6,rep_07_seed_2026093183,4.027567777669978,5.305134246088718,1.2775664684187404,2,2.0,1,1
12,2,0,11,pmfs_26_35,10,rep_11_seed_2026093187,0.06715624591960101,1.5104759704377275,1.4433197245181266,1,2.0,1,1
12,2,0,11,pmfs_26_35,14,rep_15_seed_2026093191,1.5706225733835595,2.2817632334637876,0.7111406600802281,2,2.0,1,1
12,2,0,12,pmfs_14_33,2,rep_03_seed_2026093195,1.2682156143917211e-05,1.2563943772719854e-06,-1.1425761766645226e-05,1,1.0,1,1
12,2,0,12,pmfs_14_33,6,rep_07_seed_2026093199,0.0003924593215858252,1.902793093222499e-05,-0.0003734313906536002,1,1.0,1,1
12,2,0,12,pmfs_14_33,10,rep_11_seed_2026093203,0.00039876207137545805,3.59646799452662e-07,-0.0003984024245760054,1,1.0,1,1
12,2,0,12,pmfs_14_33,14,rep_15_seed_2026093207,5.5752504128925295e-06,7.657117355730492e-07,-4.80953867731948e-06,1,1.0,1,1
12,2,0,13,pmfs_23_11,2,rep_03_seed_2026093211,1.1989946813173447e-09,1.0743977263416582e-08,9.544982582099237e-09,1,1.0,1,1
12,2,0,13,pmfs_23_11,6,rep_07_seed_2026093215,5.17390574827914e-10,1.7211740600764358e-05,1.721122321018953e-05,1,1.0,1,1
12,2,0,13,pmfs_23_11,10,rep_11_seed_2026093219,7.69169883341192e-09,0.00011213016611666404,0.00011212247441783063,1,1.0,1,1
12,2,0,13,pmfs_23_11,14,rep_15_seed_2026093223,1.0993647956425434e-05,0.033684210466694786,0.03367321681873836,1,1.0,1,1
12,2,0,14,pmfs_23_16,2,rep_03_seed_2026093227,3.7711646223570483e-06,0.6835616780652618,0.6835579069006394,1,1.0,1,1
12,2,0,14,pmfs_23_16,6,rep_07_seed_2026093231,0.3035921640610466,4.022956187505265,3.7193640234442187,1,2.0,1,1
12,2,0,14,pmfs_23_16,10,rep_11_seed_2026093235,3.1420186986874654e-05,5.277173260509471e-05,2.1351545618220058e-05,1,1.0,1,1
12,2,0,14,pmfs_23_16,14,rep_15_seed_2026093239,4.760636329592671e-12,1.9539925233402755e-14,-4.7410964043592685e-12,1,1.0,1,1
12,2,0,15,pmfs_9_30,2,rep_03_seed_2026093243,0.004272940438983852,0.0008994112990361458,-0.0033735291399477063,1,1.0,1,1
12,2,0,15,pmfs_9_30,6,rep_07_seed_2026093247,5.244641698709529e-08,0.0008334246974186499,0.0008333722510016628,1,1.0,1,1
12,2,0,15,pmfs_9_30,10,rep_11_seed_2026093251,0.0002613745273265522,1.3651773192790984e-05,-0.0002477227541337612,1,1.0,1,1
12,2,0,15,pmfs_9_30,14,rep_15_seed_2026093255,3.907015290849358e-06,4.846814700698587e-06,9.39799409849229e-07,1,1.0,1,1
12,2,0,16,pmfs_25_15,2,rep_03_seed_2026093259,9.12283250520396e-06,0.0002473101109816689,0.00023818727847646493,1,1.0,1,1
12,2,0,16,pmfs_25_15,6,rep_07_seed_2026093263,3.671640769198348e-08,0.2788326847167193,0.2788326480003116,1,1.0,1,1
12,2,0,16,pmfs_25_15,10,rep_11_seed_2026093267,1.2179126849254374e-06,0.00020541314764743746,0.00020419523496251202,1,1.0,1,1
12,2,0,16,pmfs_25_15,14,rep_15_seed_2026093271,8.993145497182553e-07,0.00013065032771386598,0.00012975101316414772,1,1.0,1,1
12,2,0,17,pmfs_21_35,2,rep_03_seed_2026093275,0.010522030272448912,0.10083520772178406,0.09031317744933515,1,1.0,1,1
12,2,0,17,pmfs_21_35,6,rep_07_seed_2026093279,0.0314087703654109,0.05559211602318248,0.024183345657771582,1,1.0,1,1
12,2,0,17,pmfs_21_35,10,rep_11_seed_2026093283,0.02190760067484776,0.19805972210782352,0.17615212143297576,1,1.0,1,1
12,2,0,17,pmfs_21_35,14,rep_15_seed_2026093287,0.04740809292660497,0.1418590005614918,0.09445090763488684,1,1.0,1,1
3,3,0,0,pmfs_23_24,3,rep_04_seed_2026093004,1.8133050616597757e-11,0.0,-1.8133050616597757e-11,1,1.0,1,1
3,3,0,0,pmfs_23_24,7,rep_08_seed_2026093008,5.1585402616183273e-11,0.0,-5.1585402616183273e-11,1,1.0,1,1
3,3,0,0,pmfs_23_24,11,rep_12_seed_2026093012,1.8824408698492334e-10,0.0,-1.8824408698492334e-10,1,1.0,1,1
3,3,0,0,pmfs_23_24,15,rep_16_seed_2026093016,7.363567533502646e-10,1.0658141036401503e-14,-7.363460952092282e-10,1,1.0,1,1
3,3,0,1,pmfs_19_34,3,rep_04_seed_2026093020,1.2645670430799782e-06,9.276726053997209e-09,-1.255290317025981e-06,1,1.0,1,1
3,3,0,1,pmfs_19_34,7,rep_08_seed_2026093024,54.05780053684741,42.68140074762467,-11.376399789222738,5,6.0,0,0
3,3,0,1,pmfs_19_34,11,rep_12_seed_2026093028,508.906990125095,443.21347827675595,-65.69351184833903,12,10.0,0,0
3,3,0,1,pmfs_19_34,15,rep_16_seed_2026093032,17.222289449618188,11.454715663791609,-5.767573785826579,2,2.0,1,1
3,3,0,2,pmfs_11_6,3,rep_04_seed_2026093036,2.0396579220260946e-05,4.589672206734008e-07,-1.9937611999587546e-05,1,1.0,1,1
3,3,0,2,pmfs_11_6,7,rep_08_seed_2026093040,3.8718217140853994e-05,2.5316541894859768e-05,-1.3401675245994227e-05,1,1.0,1,1
3,3,0,2,pmfs_11_6,11,rep_12_seed_2026093044,0.0004507022940938299,6.545766894916483e-05,-0.00038524462514466506,1,1.0,1,1
3,3,0,2,pmfs_11_6,15,rep_16_seed_2026093048,4.99965555071924e-05,5.047572084748708e-07,-4.9491798298717526e-05,1,1.0,1,1
3,3,0,3,pmfs_12_27,3,rep_04_seed_2026093052,4.486323566773534,0.012298083394724824,-4.47402548337881,3,1.0,1,1
3,3,0,3,pmfs_12_27,7,rep_08_seed_2026093056,1.87606613183974,0.03913600617863011,-1.83693012566111,2,1.0,1,1
3,3,0,3,pmfs_12_27,11,rep_12_seed_2026093060,1.6905431428062037,0.016891238100498862,-1.6736519047057048,2,1.0,1,1
3,3,0,3,pmfs_12_27,15,rep_16_seed_2026093064,0.8479599166773006,0.003535566215954411,-0.8444243504613462,2,1.0,1,1
3,3,0,4,pmfs_14_1,3,rep_04_seed_2026093068,0.09247317819366518,0.00023659571647405286,-0.09223658247719113,1,1.0,1,1
3,3,0,4,pmfs_14_1,7,rep_08_seed_2026093072,0.1933250546640468,3.0675294209437474,2.8742043662797006,1,2.0,1,1
3,3,0,4,pmfs_14_1,11,rep_12_seed_2026093076,0.01920205293380972,0.0001084934631006007,-0.01909355947070912,1,1.0,1,1
3,3,0,4,pmfs_14_1,15,rep_16_seed_2026093080,0.010582284708625628,0.006328377814238895,-0.004253906894386733,1,1.0,1,1
3,3,0,5,pmfs_25_32,3,rep_04_seed_2026093084,7.444459408745274e-05,0.004002305889767799,0.003927861295680346,1,1.0,1,1
3,3,0,5,pmfs_25_32,7,rep_08_seed_2026093088,18.23204964517429,43.17219963389523,24.940149988720943,3,3.0,1,1
3,3,0,5,pmfs_25_32,11,rep_12_seed_2026093092,29.894562792455325,40.7752534549883,10.880690662532977,3,3.0,1,1
3,3,0,5,pmfs_25_32,15,rep_16_seed_2026093096,6.471315844561294,21.7844177775175,15.313101932956206,3,3.0,1,1
3,3,0,6,pmfs_20_26,3,rep_04_seed_2026093100,1.0050182908116767e-08,7.30144833482882e-11,-9.977168424768479e-09,1,1.0,1,1
3,3,0,6,pmfs_20_26,7,rep_08_seed_2026093104,6.907541205691814e-11,1.1013412404281553e-13,-6.896527793287532e-11,1,1.0,1,1
3,3,0,6,pmfs_20_26,11,rep_12_seed_2026093108,5.369642508412653e-10,2.652100761224574e-12,-5.343121500800407e-10,1,1.0,1,1
3,3,0,6,pmfs_20_26,15,rep_16_seed_2026093112,1.226574397605873e-10,8.881784197001252e-14,-1.2256862191861728e-10,1,1.0,1,1
3,3,0,7,pmfs_5_27,3,rep_04_seed_2026093116,5.069437858008632,2.8811282319464153,-2.1883096260622166,4,2.0,0,1
3,3,0,7,pmfs_5_27,7,rep_08_seed_2026093120,1.5745874106798396e-06,1.1030380413501462e-06,-4.715493693296935e-07,1,1.0,1,1
3,3,0,7,pmfs_5_27,11,rep_12_seed_2026093124,4.6299896894197445e-07,1.5575781653298826,1.5575777023309136,1,2.0,1,1
3,3,0,7,pmfs_5_27,15,rep_16_seed_2026093128,0.6997447874025848,0.6713776745390536,-0.02836711286353122,2,1.0,1,1
3,3,0,8,pmfs_6_24,3,rep_04_seed_2026093132,69.07681543416615,70.7286076587217,1.6517922245555496,10,8.0,0,0
3,3,0,8,pmfs_6_24,7,rep_08_seed_2026093136,-0.0,0.0,0.0,1,1.0,1,1
3,3,0,8,pmfs_6_24,11,rep_12_seed_2026093140,63.29778439413202,66.26776506195185,2.9699806678198257,9,6.0,0,0
3,3,0,8,pmfs_6_24,15,rep_16_seed_2026093144,62.48793806269157,65.34816519630226,2.8602271336106924,8,6.0,0,0
3,3,0,9,pmfs_11_1,3,rep_04_seed_2026093148,5.429891910708518,4.847866865446482,-0.5820250452620357,2,2.0,1,1
3,3,0,9,pmfs_11_1,7,rep_08_seed_2026093152,0.06514487071910002,2.484278736459236,2.419133865740136,1,2.0,1,1
3,3,0,9,pmfs_11_1,11,rep_12_seed_2026093156,0.018705108914941704,2.603837863689078,2.5851327547741363,1,3.0,1,1
3,3,0,9,pmfs_11_1,15,rep_16_seed_2026093160,0.08420873054282696,16.42566287786921,16.341454147326385,1,4.0,1,0
3,3,0,10,pmfs_4_4,3,rep_04_seed_2026093164,7.739478569135372e-08,6.997221367226627,6.997221289831841,1,4.0,1,0
3,3,0,10,pmfs_4_4,7,rep_08_seed_2026093168,3.071648659869197e-07,6.700448943054303,6.700448635889437,1,4.0,1,0
3,3,0,10,pmfs_4_4,11,rep_12_seed_2026093172,63.87783767878855,47.43224422266348,-16.445593456125074,8,7.0,0,0
3,3,0,10,pmfs_4_4,15,rep_16_seed_2026093176,3.6770586575585185e-12,7.105427357601002e-15,-3.6699532302009175e-12,1,1.0,1,1
3,3,0,11,pmfs_26_35,3,rep_04_seed_2026093180,-0.0,3.623767952376511e-13,3.623767952376511e-13,1,1.0,1,1
3,3,0,11,pmfs_26_35,7,rep_08_seed_2026093184,0.13652454245653933,0.08963123440576748,-0.046893308050771854,1,1.0,1,1
3,3,0,11,pmfs_26_35,11,rep_12_seed_2026093188,7.700903978695318,12.542728693171078,4.84182471447576,2,2.0,1,1
3,3,0,11,pmfs_26_35,15,rep_16_seed_2026093192,4.0099122333714377e-07,0.0169176298166569,0.01691722882543356,1,1.0,1,1
3,3,0,12,pmfs_14_33,3,rep_04_seed_2026093196,0.4409761865420059,0.13400073017759917,-0.3069754563644067,1,1.0,1,1
3,3,0,12,pmfs_14_33,7,rep_08_seed_2026093200,0.007388024138863969,0.073136596971763,0.06574857283289903,1,1.0,1,1
3,3,0,12,pmfs_14_33,11,rep_12_seed_2026093204,0.2896220187427456,10.975629566555705,10.68600754781296,1,4.0,1,0
3,3,0,12,pmfs_14_33,15,rep_16_seed_2026093208,0.0001577027406489684,2.058124722105481e-05,-0.00013712149342791358,1,1.0,1,1
3,3,0,13,pmfs_23_11,3,rep_04_seed_2026093212,1.5728396363101638e-10,1.0516032489249483e-12,-1.5623236038209143e-10,1,1.0,1,1
3,3,0,13,pmfs_23_11,7,rep_08_seed_2026093216,2.4858925584680946e-08,4.32400781846809e-11,-2.4815685506496266e-08,1,1.0,1,1
3,3,0,13,pmfs_23_11,11,rep_12_seed_2026093220,7.619222781585222e-07,0.0007852936787990927,0.0007845317565209342,1,1.0,1,1
3,3,0,13,pmfs_23_11,15,rep_16_seed_2026093224,1.0642438041941205e-09,3.8831160509289475e-12,-1.0603606881431915e-09,1,1.0,1,1
3,3,0,14,pmfs_23_16,3,rep_04_seed_2026093228,0.01422085081485136,0.0004050745566388514,-0.013815776258212509,1,1.0,1,1
3,3,0,14,pmfs_23_16,7,rep_08_seed_2026093232,3.183240552040445e-06,1.2040304732341411e-05,8.857064180300966e-06,1,1.0,1,1
3,3,0,14,pmfs_23_16,11,rep_12_seed_2026093236,1.3842935686625424e-08,2.842170943040401e-14,-1.3842907264915993e-08,1,1.0,1,1
3,3,0,14,pmfs_23_16,15,rep_16_seed_2026093240,5.81894605389266e-07,8.775202786637237e-13,-5.818937278689873e-07,1,1.0,1,1
3,3,0,15,pmfs_9_30,3,rep_04_seed_2026093244,-0.0,0.0,0.0,1,1.0,1,1
3,3,0,15,pmfs_9_30,7,rep_08_seed_2026093248,2.1671553440683056e-13,1.1013412404281553e-13,-1.0658141036401503e-13,1,1.0,1,1
3,3,0,15,pmfs_9_30,11,rep_12_seed_2026093252,-0.0,0.0,0.0,1,1.0,1,1
3,3,0,15,pmfs_9_30,15,rep_16_seed_2026093256,-0.0,0.0,0.0,1,1.0,1,1
3,3,0,16,pmfs_25_15,3,rep_04_seed_2026093260,1.8823369529741285e-07,3.4990684749658385e-07,1.61673152199171e-07,1,1.0,1,1
3,3,0,16,pmfs_25_15,7,rep_08_seed_2026093264,8.437712997544367e-05,4.2257028969316934e-05,-4.212010100612673e-05,1,1.0,1,1
3,3,0,16,pmfs_25_15,11,rep_12_seed_2026093268,-0.0,0.0,0.0,1,1.0,1,1
3,3,0,16,pmfs_25_15,15,rep_16_seed_2026093272,-0.0,0.0,0.0,1,1.0,1,1
3,3,0,17,pmfs_21_35,3,rep_04_seed_2026093276,0.016497505960058056,0.008532345408298836,-0.00796516055175922,1,1.0,1,1
3,3,0,17,pmfs_21_35,7,rep_08_seed_2026093280,5.103308471471532,3.5815045985824843,-1.521803872889048,2,2.0,1,1
3,3,0,17,pmfs_21_35,11,rep_12_seed_2026093284,0.08519839996960377,3.3438739915269333,3.2586755915573296,1,2.0,1,1
3,3,0,17,pmfs_21_35,15,rep_16_seed_2026093288,0.042130082706116845,5.191415344355365,5.149285261649248,1,2.0,1,1
3,3,1,0,pmfs_23_24,3,rep_04_seed_2026093004,-0.0,0.0,0.0,1,1.0,1,1
3,3,1,0,pmfs_23_24,7,rep_08_seed_2026093008,-0.0,0.0,0.0,1,1.0,1,1
3,3,1,0,pmfs_23_24,11,rep_12_seed_2026093012,-0.0,0.0,0.0,1,1.0,1,1
3,3,1,0,pmfs_23_24,15,rep_16_seed_2026093016,-0.0,0.0,0.0,1,1.0,1,1
3,3,1,1,pmfs_19_34,3,rep_04_seed_2026093020,0.0004749832087287409,0.0038350853982165034,0.0033601021894877625,1,1.0,1,1
3,3,1,1,pmfs_19_34,7,rep_08_seed_2026093024,106.24458834935128,128.11116128034973,21.86657293099846,6,6.0,0,0
3,3,1,1,pmfs_19_34,11,rep_12_seed_2026093028,0.01563413373112721,1.8381217720172702,1.822487638286143,1,3.0,1,1
3,3,1,1,pmfs_19_34,15,rep_16_seed_2026093032,48.38200420422637,63.62847796696539,15.246473762739022,5,5.0,0,0
3,3,1,2,pmfs_11_6,3,rep_04_seed_2026093036,2.6977779921111278e-06,4.105224693518039e-08,-2.6567257451759474e-06,1,1.0,1,1
3,3,1,2,pmfs_11_6,7,rep_08_seed_2026093040,1.9556001262799327e-09,8.515158356203756e-09,6.559558229923823e-09,1,1.0,1,1
3,3,1,2,pmfs_11_6,11,rep_12_seed_2026093044,4.574028714188216e-05,5.796596749263472e-06,-3.994369039261869e-05,1,1.0,1,1
3,3,1,2,pmfs_11_6,15,rep_16_seed_2026093048,6.7110281101179226e-06,0.0013089062134188367,0.0013021951853087188,1,1.0,1,1
3,3,1,3,pmfs_12_27,3,rep_04_seed_2026093052,1.5592284229093423e-05,8.683387431318579e-08,-1.5505450354780237e-05,1,1.0,1,1
3,3,1,3,pmfs_12_27,7,rep_08_seed_2026093056,0.1628991883509734,0.0676299248970249,-0.09526926345394848,1,1.0,1,1
3,3,1,3,pmfs_12_27,11,rep_12_seed_2026093060,5.946718673044415e-10,2.2671642341265397e-11,-5.720002249631762e-10,1,1.0,1,1
3,3,1,3,pmfs_12_27,15,rep_16_seed_2026093064,0.01261706072833313,2.2714830743009173e-06,-0.012614789245258828,1,1.0,1,1
3,3,1,4,pmfs_14_1,3,rep_04_seed_2026093068,-0.0,0.0,0.0,1,1.0,1,1
3,3,1,4,pmfs_14_1,7,rep_08_seed_2026093072,3.646427474909224,38.59894490361228,34.952517428703054,2,6.0,1,0
3,3,1,4,pmfs_14_1,11,rep_12_seed_2026093076,-0.0,0.0,0.0,1,1.0,1,1
3,3,1,4,pmfs_14_1,15,rep_16_seed_2026093080,2.211884009284404e-09,1.422478845825026e-08,1.2012904448965855e-08,1,1.0,1,1
3,3,1,5,pmfs_25_32,3,rep_04_seed_2026093084,0.25749661829259995,0.5539217996015524,0.29642518130895246,1,1.0,1,1
3,3,1,5,pmfs_25_32,7,rep_08_seed_2026093088,7.629588043398048,6.987701832285534,-0.6418862111125136,3,2.0,1,1
3,3,1,5,pmfs_25_32,11,rep_12_seed_2026093092,0.28984886270157695,3.217400039136759,2.9275511764351823,1,2.0,1,1
3,3,1,5,pmfs_25_32,15,rep_16_seed_2026093096,6.145035531788972,4.633497062987105,-1.5115384688018674,3,2.0,1,1
3,3,1,6,pmfs_20_26,3,rep_04_seed_2026093100,4.585261592637835e-08,0.0012105909094448641,0.0012105450568289378,1,1.0,1,1
3,3,1,6,pmfs_20_26,7,rep_08_seed_2026093104,1.9539925233402755e-11,6.161666732396043e-10,5.966267480062015e-10,1,1.0,1,1
3,3,1,6,pmfs_20_26,11,rep_12_seed_2026093108,6.950742204026028e-10,4.7482930742859253e-07,4.741342332081899e-07,1,1.0,1,1
3,3,1,6,pmfs_20_26,15,rep_16_seed_2026093112,1.2299494756007334e-11,1.6731256380353443e-09,1.660826143279337e-09,1,1.0,1,1
3,3,1,7,pmfs_5_27,3,rep_04_seed_2026093116,0.716232878379456,4.95239128284695,4.236158404467494,1,2.0,1,1
3,3,1,7,pmfs_5_27,7,rep_08_seed_2026093120,7.408917923612535e-09,8.680078877887354e-11,-7.322117134833661e-09,1,1.0,1,1
3,3,1,7,pmfs_5_27,11,rep_12_seed_2026093124,0.33603703513444216,7.297196515460179,6.961159480325737,1,2.0,1,1
3,3,1,7,pmfs_5_27,15,rep_16_seed_2026093128,0.0008470125570401166,7.48251725619653e-05,-0.0007721873844781513,1,1.0,1,1
3,3,1,8,pmfs_6_24,3,rep_04_seed_2026093132,29.520352330928496,28.889851544059905,-0.6305007868685912,5,5.0,0,0
3,3,1,8,pmfs_6_24,7,rep_08_seed_2026093136,-0.0,0.0,0.0,1,1.0,1,1
3,3,1,8,pmfs_6_24,11,rep_12_seed_2026093140,28.562171929390892,28.35905799315409,-0.20311393623680374,5,4.0,0,0
3,3,1,8,pmfs_6_24,15,rep_16_seed_2026093144,28.429550914256275,28.32820071773514,-0.10135019652113542,5,4.0,0,0
3,3,1,9,pmfs_11_1,3,rep_04_seed_2026093148,0.14879656773473293,6.953543653520633e-05,-0.14872703229819773,1,1.0,1,1
3,3,1,9,pmfs_11_1,7,rep_08_seed_2026093152,162.02502272803065,194.1626248800428,32.137602152012164,8,7.0,0,0
3,3,1,9,pmfs_11_1,11,rep_12_seed_2026093156,247.94490824656162,322.8122443741605,74.86733612759889,9,9.0,0,0
3,3,1,9,pmfs_11_1,15,rep_16_seed_2026093160,533.2160169736635,640.0227144497867,106.80669747612319,12,11.0,0,0
3,3,1,10,pmfs_4_4,3,rep_04_seed_2026093164,3.52072859755026e-09,3.9739528112647804e-08,3.6218799515097544e-08,1,1.0,1,1
3,3,1,10,pmfs_4_4,7,rep_08_seed_2026093168,2.963922440812894e-09,4.53863817639899e-08,4.242245932317701e-08,1,1.0,1,1
3,3,1,10,pmfs_4_4,11,rep_12_seed_2026093172,1.3492073951508452,41.93492660208361,40.585719206932765,2,9.0,1,0
3,3,1,10,pmfs_4_4,15,rep_16_seed_2026093176,5.012061876641383e-10,8.862161671174817e-09,8.36095548351068e-09,1,1.0,1,1
3,3,1,11,pmfs_26_35,3,rep_04_seed_2026093180,0.041496109083052346,0.014729260244894071,-0.026766848838158275,1,1.0,1,1
3,3,1,11,pmfs_26_35,7,rep_08_seed_2026093184,8.576115651375268,9.569470105050215,0.9933544536749466,4,4.0,0,0
3,3,1,11,pmfs_26_35,11,rep_12_seed_2026093188,7.022874763684607,7.816496374274052,0.7936216105894447,3,3.0,1,1
3,3,1,11,pmfs_26_35,15,rep_16_seed_2026093192,1.2294572318151937,2.2098991291592753,0.9804418973440816,2,2.0,1,1
3,3,1,12,pmfs_14_33,3,rep_04_seed_2026093196,1.0164247090660439e-06,1.7307931988175262e-06,7.143684897514824e-07,1,1.0,1,1
3,3,1,12,pmfs_14_33,7,rep_08_seed_2026093200,2.0783012377734167e-07,2.48143123049438e-07,4.0312999272096306e-08,1,1.0,1,1
3,3,1,12,pmfs_14_33,11,rep_12_seed_2026093204,1.2390522234208279e-05,4.048192400629702e-06,-8.342329833578577e-06,1,1.0,1,1
3,3,1,12,pmfs_14_33,15,rep_16_seed_2026093208,3.7821198437537618e-06,3.5447449464598435e-07,-3.4276453491077774e-06,1,1.0,1,1
3,3,1,13,pmfs_23_11,3,rep_04_seed_2026093212,2.859934511434403e-13,8.881784197001252e-16,-2.851052727237402e-13,1,1.0,1,1
3,3,1,13,pmfs_23_11,7,rep_08_seed_2026093216,4.546940601812821e-11,0.0,-4.546940601812821e-11,1,1.0,1,1
3,3,1,13,pmfs_23_11,11,rep_12_seed_2026093220,0.0038164834604756948,16.047888248161314,16.04407176470084,1,3.0,1,1
3,3,1,13,pmfs_23_11,15,rep_16_seed_2026093224,1.865174681370263e-14,1.1546319456101628e-14,-7.105427357601002e-15,1,1.0,1,1
