candidate_id,permutation,Elog,Ebrier
quadtree_7_27_1_1,179,-6.2340788383371235,-1.5602842956625484
quadtree_7_27_1_1,180,-6.234078838337123,-1.5602842956625484
quadtree_7_27_1_1,181,-5.075316049181165,-1.452391696705725
quadtree_7_27_1_1,182,-5.075316049181165,-1.4523916967057255
quadtree_7_27_1_1,183,-5.910141169393423,-1.5404975358240869
quadtree_7_27_1_1,184,-6.234078838337123,-1.5602842956625484
quadtree_7_27_1_1,185,-5.910141169393423,-1.5404975358240867
quadtree_7_27_1_1,186,-5.910141169393423,-1.5404975358240869
quadtree_7_27_1_1,187,-5.075316049181166,-1.4523916967057253
quadtree_7_27_1_1,188,-4.68481914471011,-1.3840726174258258
quadtree_7_27_1_1,189,-5.075316049181165,-1.4523916967057253
quadtree_7_27_1_1,190,-5.075316049181166,-1.4523916967057253
quadtree_7_27_1_1,191,-5.661370746125471,-1.5207107759856249
quadtree_7_27_1_1,192,-5.6613707461254705,-1.5207107759856253
quadtree_7_27_1_1,193,-6.234078838337123,-1.5602842956625484
quadtree_7_27_1_1,194,-5.661370746125471,-1.5207107759856253
quadtree_7_27_1_1,195,-5.075316049181166,-1.4523916967057253
quadtree_7_27_1_1,196,-5.075316049181166,-1.4523916967057253
quadtree_7_27_1_1,197,-5.910141169393423,-1.5404975358240869
quadtree_7_27_1_1,198,-6.234078838337123,-1.5602842956625484
quadtree_7_27_1_1,199,-4.684819144710109,-1.3840726174258258
quadtree_8_19_4_5,0,-28.10922385854161,-10.148248874619076
quadtree_8_19_4_5,1,-28.10922385854161,-10.148248874619076
quadtree_8_19_4_5,2,-28.109223858541615,-10.148248874619076
quadtree_8_19_4_5,3,-27.26306570108644,-9.923284232094357
quadtree_8_19_4_5,4,-27.263065701086436,-9.923284232094357
quadtree_8_19_4_5,5,-27.26306570108644,-9.923284232094357
