model,source_index,source_id,realization_index,fold,truth_nll,truth_rank,top1,top3,top5,brier,posterior_mass_0p5m,posterior_mass_1p0m,posterior_expected_distance_m,map_distance_error_m,map_source_id,nearest_neighbor_confusion,truth_vs_nearest_logodds
DIAG_COV,23,pmfs_4_14,13,1,7.356211506469505,10,0,0,0,1.695318668770855,0.04008074782898266,0.9974633758127687,0.6831214200223497,0.6708203932499367,pmfs_6_13,0,-0.4582666450715003
DIAG_COV,23,pmfs_4_14,14,2,3.7718182399846327,2,0,1,1,1.8914161482792842,0.9936927983338301,0.9985752177858603,0.4177632031346449,0.42426406871192857,pmfs_5_13,0,5.868856777719563
DIAG_COV,23,pmfs_4_14,15,3,7.04503986825959,7,0,0,0,1.6582243922843667,0.02420322006312642,0.9946756094569411,0.6973347629116956,0.6708203932499367,pmfs_6_13,0,3.0876335620523427
DIAG_COV,24,pmfs_4_15,0,0,12.54799194723977,10,0,0,0,1.9261723538036262,0.03074054451213549,0.9937852423736889,0.8357697745358819,0.8485281374238566,pmfs_6_13,0,-0.7907330388981268
DIAG_COV,24,pmfs_4_15,1,1,1.9947820398512022,3,0,1,1,0.8949016025631298,0.7149161102901511,0.9500524048616756,0.41662598794330397,0.2999999999999998,pmfs_5_15,0,0.8178702145027437
DIAG_COV,24,pmfs_4_15,2,2,2.848092032014266,4,0,0,1,1.2899839464452607,0.18254048802647188,0.40507785139552444,0.955082988174591,1.2727922061357857,pmfs_7_12,0,8.695647690596283
DIAG_COV,24,pmfs_4_15,3,3,7.099936635897793,10,0,0,0,1.4476447277856215,0.33331157633639463,0.948820555363292,0.6816976726420723,0.8485281374238566,pmfs_6_13,0,-1.9577112446366307
DIAG_COV,24,pmfs_4_15,4,0,7.1862065416190735,11,0,0,0,1.4624444583360376,0.8891583934401546,0.9670567693396986,0.4438278042792769,0.42426406871192796,pmfs_5_14,0,-5.209369009565508
DIAG_COV,24,pmfs_4_15,5,1,6.414533576186951,5,0,0,1,1.905864599989227,0.043794014739725835,0.9994278894279359,0.824262661601741,0.8485281374238566,pmfs_6_13,0,4.6472378051638366
DIAG_COV,24,pmfs_4_15,6,2,10.564128958380582,43,0,0,0,1.5603733750434385,0.03513872192287481,0.8826203800427923,0.9254123947333416,0.948683298050514,pmfs_5_12,0,-2.100761049990627
DIAG_COV,24,pmfs_4_15,7,3,6.570863313287221,13,0,0,0,1.395721088173097,0.6191340453689166,0.9529824807890578,0.5065666939087794,0.2999999999999994,pmfs_4_14,1,-6.03247747739567
DIAG_COV,24,pmfs_4_15,8,0,7.019992471161212,13,0,0,0,1.4362341859971506,0.8208430133199034,0.9663410590030541,0.4077870904468024,0.2999999999999994,pmfs_4_14,1,-6.565579211458173
DIAG_COV,24,pmfs_4_15,9,1,3.3714795653203993,6,0,0,0,1.2503730914002555,0.22959325095809394,0.9544932792395049,0.6545693645694315,0.6708203932499364,pmfs_6_14,0,11.223049951025683
DIAG_COV,24,pmfs_4_15,10,2,6.055946150979537,13,0,0,0,1.3609052531985308,0.4200063289448497,0.9520472419395583,0.5522914634184588,0.6708203932499366,pmfs_5_13,0,-4.942360337457691
DIAG_COV,24,pmfs_4_15,11,3,8.70245073825387,8,0,0,0,1.7654274987722052,0.11753626401306679,0.9887006287320619,0.788227091804119,0.8485281374238566,pmfs_6_13,0,-0.5633863591679749
