environment_index,null_id,mean_truth_nll,mean_truth_rank
2,25,84.8219692741866,1.3333333333333333
2,26,89.27735812972368,1.3333333333333333
2,27,102.50195578962935,1.2916666666666667
2,28,82.67306078700032,1.25
2,29,89.2664552835238,1.3333333333333333
2,30,83.74976224479524,1.3333333333333333
2,31,79.66210783486625,1.2916666666666667
2,32,94.4970146716704,1.2916666666666667
2,33,104.30966803782182,1.3333333333333333
2,34,106.33788381550949,1.375
2,35,88.52390319142567,1.3333333333333333
2,36,95.66011918032702,1.2916666666666667
2,37,92.68673898091224,1.3333333333333333
2,38,82.28201108342255,1.25
2,39,95.87768617678735,1.2916666666666667
2,40,87.35122762383467,1.3333333333333333
2,41,92.10455325301048,1.3333333333333333
2,42,87.53617073937846,1.25
2,43,87.6560977547594,1.3333333333333333
2,44,86.21555532100763,1.2916666666666667
2,45,85.26856622715336,1.25
2,46,102.79784363778619,1.2916666666666667
2,47,93.26240791399364,1.25
2,48,87.36736047291036,1.3333333333333333
2,49,83.9232852681838,1.25
2,50,89.79531889212167,1.25
2,51,105.03924751096729,1.25
2,52,92.55632721462128,1.25
2,53,84.58988779425307,1.3333333333333333
2,54,91.23502563058896,1.3333333333333333
2,55,88.68106179992209,1.3333333333333333
2,56,84.05368196474122,1.3333333333333333
2,57,92.31450623265539,1.3333333333333333
2,58,88.36871462868295,1.3333333333333333
2,59,80.20289977145178,1.3333333333333333
2,60,97.0013010471999,1.25
2,61,109.32215125333931,1.2916666666666667
2,62,95.36179148820649,1.2916666666666667
2,63,84.87906016516278,1.25
2,64,91.38751475113737,1.2916666666666667
2,65,85.65577364954159,1.2916666666666667
2,66,99.21878527224088,1.375
2,67,93.22198401662853,1.3333333333333333
2,68,81.10968423750454,1.3333333333333333
2,69,89.81723933893716,1.3333333333333333
2,70,81.50501095630644,1.3333333333333333
2,71,91.35330558347714,1.2916666666666667
2,72,84.69933811203916,1.3333333333333333
2,73,94.17881812787112,1.25
2,74,90.1465469079385,1.2916666666666667
2,75,110.78646920250382,1.3333333333333333
2,76,90.12726541010494,1.25
2,77,92.00711016361107,1.25
2,78,89.42273362458333,1.3333333333333333
2,79,89.73707361406268,1.3333333333333333
2,80,90.42858649328362,1.3333333333333333
2,81,83.10071278793484,1.3333333333333333
2,82,90.351393989739,1.25
2,83,81.998852016815,1.3333333333333333
2,84,90.91312687740079,1.3333333333333333
2,85,84.44840981819374,1.3333333333333333
2,86,95.85909120538382,1.3333333333333333
2,87,91.78686164883082,1.3333333333333333
2,88,95.45654044804185,1.25
2,89,87.92471621686725,1.3333333333333333
2,90,83.02703695325265,1.25
2,91,92.80985154211497,1.3333333333333333
2,92,82.74627535706732,1.2916666666666667
2,93,114.67517006878825,1.375
2,94,87.85293341905397,1.25
2,95,94.60557017879468,1.3333333333333333
2,96,84.75633289398364,1.2916666666666667
2,97,88.612819411947,1.3333333333333333
2,98,86.28639332819698,1.2916666666666667
2,99,92.55017444040637,1.3333333333333333
2,100,88.51427025805431,1.2916666666666667
2,101,89.74695700994637,1.3333333333333333
2,102,86.07559025498648,1.25
2,103,81.27547619805507,1.3333333333333333
2,104,91.29912188993535,1.2916666666666667
2,105,111.91847151909002,1.2916666666666667
2,106,83.18527977789306,1.2916666666666667
2,107,90.73936190240507,1.3333333333333333
2,108,80.62933389336757,1.3333333333333333
2,109,94.94059290937413,1.3333333333333333
2,110,96.9105092642222,1.3333333333333333
2,111,92.00324823874915,1.3333333333333333
2,112,106.2771299455536,1.375
2,113,93.07875676340637,1.3333333333333333
2,114,93.26983520333455,1.25
2,115,90.86768189594558,1.3333333333333333
2,116,94.04487786320628,1.3333333333333333
2,117,84.28926209656326,1.3333333333333333
2,118,80.33298873420725,1.2916666666666667
2,119,100.75909181622781,1.2916666666666667
2,120,99.08838504526544,1.3333333333333333
2,121,78.07844981383187,1.3333333333333333
2,122,87.17928505334955,1.3333333333333333
2,123,96.05020086914713,1.3333333333333333
2,124,77.97155197591277,1.3333333333333333
2,125,116.03211894164497,1.3333333333333333
2,126,80.65822066867433,1.25
2,127,95.89365847362764,1.3333333333333333
2,128,90.08890457894188,1.25
2,129,93.77716278161125,1.3333333333333333
2,130,94.34154767683384,1.3333333333333333
2,131,79.18734745491706,1.3333333333333333
2,132,85.3110826143916,1.3333333333333333
2,133,89.09217718607825,1.3333333333333333
2,134,101.77737764852337,1.2916666666666667
2,135,82.89447982057409,1.3333333333333333
2,136,96.0170230934134,1.25
2,137,94.36643668530384,1.25
2,138,85.9833342006105,1.25
2,139,92.07337168838531,1.25
2,140,83.51521133703118,1.3333333333333333
2,141,89.7281141534507,1.3333333333333333
2,142,94.51062555936655,1.25
2,143,83.56528984232817,1.2916666666666667
2,144,83.53160299608736,1.3333333333333333
2,145,80.52755145610502,1.3333333333333333
2,146,100.43605464940408,1.3333333333333333
2,147,80.46800184625756,1.3333333333333333
2,148,89.59137193836405,1.2916666666666667
2,149,93.71425688986098,1.25
2,150,81.8654711073635,1.25
2,151,83.3430188058769,1.3333333333333333
2,152,86.97860977271635,1.2916666666666667
2,153,82.80139337470756,1.3333333333333333
2,154,86.69556289713874,1.3333333333333333
2,155,83.9667999613213,1.2916666666666667
2,156,103.3886937792005,1.25
2,157,101.45013051975455,1.25
2,158,90.68347298025982,1.2916666666666667
2,159,84.02752466705705,1.3333333333333333
2,160,96.83930883251145,1.25
2,161,100.6141072460706,1.25
2,162,106.18711079267023,1.375
2,163,79.26715012524518,1.25
2,164,94.2972037463684,1.2916666666666667
2,165,82.93362303280017,1.3333333333333333
2,166,87.32706822089845,1.25
2,167,87.20987510845934,1.25
2,168,90.43842747540323,1.3333333333333333
2,169,80.3976821023367,1.3333333333333333
2,170,83.79189886047502,1.2916666666666667
2,171,79.91515842438706,1.3333333333333333
2,172,80.22778520851563,1.25
2,173,86.35152990818375,1.3333333333333333
2,174,97.25545329724991,1.3333333333333333
2,175,83.71055348119474,1.3333333333333333
2,176,100.00460730103119,1.3333333333333333
2,177,80.07929080953512,1.2916666666666667
2,178,85.61891712876404,1.3333333333333333
2,179,96.6275558278286,1.2916666666666667
2,180,110.97202987289707,1.3333333333333333
2,181,85.2005166889612,1.3333333333333333
2,182,92.2502588424483,1.3333333333333333
2,183,82.60192117296201,1.3333333333333333
2,184,80.23656548633488,1.3333333333333333
2,185,83.48552324804598,1.2916666666666667
2,186,91.4629530876508,1.25
2,187,98.17715684717395,1.3333333333333333
2,188,87.67409981095447,1.25
2,189,80.70125783813944,1.3333333333333333
2,190,81.05067604842354,1.25
2,191,83.9358861411798,1.2916666666666667
2,192,85.1559046070934,1.3333333333333333
2,193,91.2895505848273,1.3333333333333333
2,194,85.406283585109,1.25
2,195,90.10641461557329,1.3333333333333333
2,196,91.17263703068959,1.3333333333333333
2,197,86.92486511196533,1.3333333333333333
2,198,85.26145273589519,1.2916666666666667
2,199,103.09026968098912,1.375
