environment_index,house,wind,source_index,source_id,target_index,seed,cube_sha256,model,truth_nll,truth_rank,top1,top3,brier,mass_0p5m,mass_1m,expected_distance_m,map_distance_error_m,map_source_id,nearest_confusion,true_vs_nearest_logodds
0,House01,"1,3-2,4_fast",2,pmfs_27_36,3,1910855600,e1d2804c311536c034a3f3d4dc7f3701bf76fa574f09ae497833fb844a09bfdb,DIAG_COV,0.00044598286356212213,1,1,1,3.976240627867611e-07,0.9999999999999998,0.9999999999999998,0.00013376502839620237,0.0,pmfs_27_36,0,7.715007029470016
0,House01,"1,3-2,4_fast",3,pmfs_26_36,0,139290499,f6721912280b18f88fc466eae476d82e04a45ecc2af73488beeba8f55f958ab4,DIAG_COV,-0.0,1,1,1,0.0,1.0,1.0,1.5947448649745482e-41,0.0,pmfs_26_36,0,92.73530224425159
0,House01,"1,3-2,4_fast",3,pmfs_26_36,1,1563513389,12eb66fc2c220a514318bb7059718a5fb6b63f49b73ebe751f23f4b85f7427e8,DIAG_COV,0.0007293054663950471,1,1,1,1.0629974411813237e-06,0.9999999999999991,0.9999999999999991,0.00021871187634061787,0.0,pmfs_26_36,0,7.22305321770842
0,House01,"1,3-2,4_fast",3,pmfs_26_36,2,825654739,0c5efbea5b57f156af74f827ff11f9fef9495b31d5cff1ab96885791eeceef18,DIAG_COV,0.39089471769789697,1,1,1,0.20936743111115796,0.9999999999999992,0.9999999999999992,0.09706458880560989,0.0,pmfs_26_36,0,0.7375111360686208
0,House01,"1,3-2,4_fast",3,pmfs_26_36,3,1427337066,e341584f300603736606d94e4f1aeb00cf7650060004875cd833f71779a32027,DIAG_COV,-0.0,1,1,1,0.0,1.0,1.0,2.706682515702915e-172,0.0,pmfs_26_36,0,411.29846592671345
0,House01,"1,3-2,4_fast",4,pmfs_27_1,0,1743007564,475a7a7fafaf7b2c95a7eb8274ffd3114f76ff0c320edbc2505185b5961ee068,DIAG_COV,-0.0,1,1,1,0.0,1.0,1.0,1.8422896891786907e-15,0.0,pmfs_27_1,0,58.45662339687497
0,House01,"1,3-2,4_fast",4,pmfs_27_1,1,640940692,104d121347d8c7dd742f8e221ee4e17d9ff4a65d9224b9320e2a7537aee4831f,DIAG_COV,-0.0,1,1,1,0.0,1.0,1.0,3.87419417445258e-16,0.0,pmfs_27_1,0,56.50732852326974
0,House01,"1,3-2,4_fast",4,pmfs_27_1,2,459421915,80481cfb1373576a598e4a515d4f1b91dbd7b9ba96de6e3cb7774dc23bc21e0d,DIAG_COV,-0.0,1,1,1,0.0,1.0,1.0,2.46907794246797e-16,0.0,pmfs_27_1,0,52.523879656096696
0,House01,"1,3-2,4_fast",4,pmfs_27_1,3,691240492,7b7b9338a269c8e92d83aa4aa103e403262494fa177c926e251ad3fbf14460ce,DIAG_COV,8.881784197001252e-16,1,1,1,0.0,0.9999999999999991,0.9999999999999991,8.949151749996086e-15,0.0,pmfs_27_1,0,60.93812027722333
0,House01,"1,3-2,4_fast",5,pmfs_27_2,0,169204970,f95045e1b9293d7a67f7616bcb183316323bd3d895a051db9a70d8f3cd940acf,DIAG_COV,4.889422200449189e-13,1,1,1,0.0,0.9999999999995111,0.9999999999995111,4.98978398557561e-12,0.0,pmfs_27_2,0,136.9335516076244
0,House01,"1,3-2,4_fast",5,pmfs_27_2,1,694263111,5b0770246cccb8bd0503d8a51ca8894bb4a9b8e0520c0fae3c76a015e69f9444,DIAG_COV,2.886579864025407e-15,1,1,1,0.0,0.9999999999999971,0.9999999999999971,2.9639360675727714e-14,0.0,pmfs_27_2,0,225.60651103208207
0,House01,"1,3-2,4_fast",5,pmfs_27_2,2,88925021,b1b4e0911b02ac177e839ead9d6dfb26837bf308143b8bd02c45d16d5dd70c95,DIAG_COV,8.881784197001252e-16,1,1,1,0.0,0.9999999999999991,0.9999999999999991,6.148381855723028e-15,0.0,pmfs_27_2,0,114.11059822810961
0,House01,"1,3-2,4_fast",5,pmfs_27_2,3,12449631,40987f8c5127465b6b79b32d13935d8f5abc7b44008042cd6bfc1b77f85b5869,DIAG_COV,5.329070518200751e-15,1,1,1,0.0,0.9999999999999947,0.9999999999999947,5.2163060214507247e-14,0.0,pmfs_27_2,0,188.21496785468636
1,House02,"3,5-1_slow",0,pmfs_12_20,0,587326322,8a0ed8c7b5eafb95952632440c541ce1b4ad3df3a3eb76d79e5848d68e041dec,FULL,-0.0,1,1,1,0.0,1.0,1.0,5.427100336197864e-32,0.0,pmfs_12_20,0,71.12461645810616
1,House02,"3,5-1_slow",0,pmfs_12_20,1,1214172199,a4bb28716e74c9e1c36cb4947bbe1c44828dda4f27abb9e93e9b0940faf58d5f,FULL,-0.0,1,1,1,0.0,1.0,1.0,8.9752787518826e-25,0.0,pmfs_12_20,0,54.166180527927594
1,House02,"3,5-1_slow",0,pmfs_12_20,2,1636129417,c2483dabc82eafc6ddd9dfa5141b3f3f305833a4c4bb16d95f51cf74dfeafdfc,FULL,-0.0,1,1,1,0.0,1.0,1.0,2.607445080215786e-21,0.0,pmfs_12_20,0,47.58847195643458
1,House02,"3,5-1_slow",0,pmfs_12_20,3,922724670,3772ba1bf9562b019c58530844e61c457b376bf03f1cfcd435b082876dffad05,FULL,-0.0,1,1,1,0.0,1.0,1.0,6.664165260391879e-46,0.0,pmfs_12_20,0,132.20596078323726
1,House02,"3,5-1_slow",1,pmfs_11_20,0,450589953,2a1de05bda07c5e5595a2770a8cfdcd1adfbe092bdd5a0d34ad75462693baa61,FULL,129.01352163488596,3,0,1,2.0,1.0,1.0,0.30000000000000027,0.30000000000000027,pmfs_12_20,1,-129.01352163488596
1,House02,"3,5-1_slow",1,pmfs_11_20,1,554371992,4ad2eef17da7986a546031e2e33f566c0d66a4cf5af2ba23ee1009d5b0396f4a,FULL,-0.0,1,1,1,0.0,1.0,1.0,5.257814554514244e-25,0.0,pmfs_11_20,0,54.700939064045606
1,House02,"3,5-1_slow",1,pmfs_11_20,2,117531719,1b0a66772bd797aeaa3228bfa2923f40df65619fe3a01e8260758ca0855e8964,FULL,-0.0,1,1,1,0.0,1.0,1.0,1.9824740610895062e-20,0.0,pmfs_11_20,0,44.16338346505343
1,House02,"3,5-1_slow",1,pmfs_11_20,3,519015386,94c9c90b90ae4d1b54ced5c5e7e39a95915311367d731a8058c24ee7a1eba075,FULL,-0.0,1,1,1,0.0,1.0,1.0,9.506258681149121e-21,0.0,pmfs_11_20,0,44.8983637583196
1,House02,"3,5-1_slow",2,pmfs_1_1,0,1728129992,cbe66c4f071781c9e4955485cc219d58c1cd208c42eb240d80fec764eb48ed93,FULL,6.994998114961959e-06,1,1,1,9.785927623795487e-11,0.9999999999999885,0.9999999999999885,2.0984922160536774e-06,0.0,pmfs_1_1,0,11.87031172348115
1,House02,"3,5-1_slow",2,pmfs_1_1,1,629700371,5b9db27b5da808f990c3c5b8caf1488496df9405375295b5af9bc90c0d68d7bf,FULL,7.922494587475626e-06,1,1,1,1.2553091899292212e-10,0.9999999999999829,0.9999999999999829,2.3767391353614127e-06,0.0,pmfs_1_1,0,11.745800469471822
1,House02,"3,5-1_slow",2,pmfs_1_1,2,42972038,124b91be1cf9b2b54ffa3b962a1eaeb691529cba351acfba5b984fcf8c9d4323,FULL,4.563945664504132e-05,1,1,1,4.165729872163126e-09,0.9999999999999131,0.9999999999999131,1.369152546514469e-05,0.0,pmfs_1_1,0,9.994715120365697
1,House02,"3,5-1_slow",2,pmfs_1_1,3,929028792,6b9146cb8476758bae7d9a7bebc8536776a6e03e2f9a866367ebc6f00543c619,FULL,2.5937124004116185e-07,1,1,1,1.3455903058456897e-13,0.9999999999999996,0.9999999999999996,7.781136747327629e-08,0.0,pmfs_1_1,0,15.165005314304253
1,House02,"3,5-1_slow",3,pmfs_2_1,0,1323654272,9250f4b44cf95890369824005eb1da7ff9b5fe5710fed9071e7298bc545d3f02,FULL,0.06471010303265601,1,1,1,0.007852762770883093,0.9999999997792481,0.9999999997792481,0.018798255586076514,0.0,pmfs_2_1,0,2.705308420894111
1,House02,"3,5-1_slow",3,pmfs_2_1,1,1532439135,2154bde94baba7ff6e35a67f4c898199c929b48d204acb36968423720ec1bad7,FULL,8.28905546319536e-05,1,1,1,1.3738923665407299e-08,0.9999999901932105,0.9999999901932105,2.4969107112506396e-05,0.0,pmfs_2_1,0,9.398066315638479
1,House02,"3,5-1_slow",3,pmfs_2_1,2,1046792016,bab9a41c3ce88ec73eff1457022aa1df84afcae636c14232a34094ca9b826cba,FULL,0.00048345677991035174,1,1,1,4.672335395250471e-07,0.9999999985070875,0.9999999985070875,0.00014501765563457438,0.0,pmfs_2_1,0,7.634309987735664
1,House02,"3,5-1_slow",3,pmfs_2_1,3,29556604,dd32207081233f22ed10a91f24b15b1945324816c80bf9d00f5d1b6f20668cc1,FULL,0.24868242457109235,1,1,1,0.09695178185456566,0.9999999999333726,0.9999999999333726,0.06605172425602435,0.0,pmfs_2_1,0,1.2646619250371405
1,House02,"3,5-1_slow",4,pmfs_2_38,0,1057237862,a0361b824a0669e423b9360d598aec79a02aea65ab3227f267183b1499aa67f0,FULL,19.003165382471927,2,0,1,1.9999999776596487,1.0000000000000033,1.0000000000000033,0.2999999983244731,0.29999999999999893,pmfs_2_37,1,-19.00316537688684
1,House02,"3,5-1_slow",4,pmfs_2_38,1,1629917177,c4628f71f67440ff768e8492b5fcc25e128b1a171dbded5dd46eec6009a75e57,FULL,673.4622278110639,2,0,1,2.0,1.0,1.0,0.29999999999999893,0.29999999999999893,pmfs_2_37,1,-673.4622278110639
1,House02,"3,5-1_slow",4,pmfs_2_38,2,540606161,b2e0ad0bc7c68d6404dd40033ebabc731ef10017b0e58cb053a32413aada1a46,FULL,0.0010244951632181198,1,1,1,2.0970313632240334e-06,1.0000000000000002,1.0000000000000002,0.0003071911641658344,0.0,pmfs_2_38,0,6.883043020096255
1,House02,"3,5-1_slow",4,pmfs_2_38,3,1992255147,16425c2540923e4301c23c4729ce0fac438b27bbca4ec4c7534315b56a4a762b,FULL,0.005467835781226782,1,1,1,5.9468550372643314e-05,0.9999999999999991,0.9999999999999991,0.0016358743126458077,0.0,pmfs_2_38,0,5.206137229657898
1,House02,"3,5-1_slow",5,pmfs_2_37,0,1424119796,cfe76204c245e7fc3930819da009ca0785e67d5f7184a98714f460856dbbe15c,FULL,0.0505076796508348,1,1,1,0.004851789456045141,0.9999999999999997,0.9999999999999997,0.014776011827351505,0.0,pmfs_2_37,0,2.960269751665356
1,House02,"3,5-1_slow",5,pmfs_2_37,1,1865561668,70e2fdc3eda128fe044b77136f8165d13087699fd11b89e5832facfd0c2f81b4,FULL,0.006170515235666585,1,1,1,7.568231550747484e-05,0.9999999999999993,0.9999999999999993,0.001845455011057546,0.0,pmfs_2_37,0,5.084886093873999
1,House02,"3,5-1_slow",5,pmfs_2_37,2,1309639428,cc22ed0141351530429de9bf38a219ffa53f2617d712a3538b946be5a01e68db,FULL,-0.0,1,1,1,0.0,1.0,1.0,0.0,0.0,pmfs_2_37,0,3719.2668106434558
1,House02,"3,5-1_slow",5,pmfs_2_37,3,1174235457,7fe0fd627de2fd37136bb49c235a4204ddd040dfd68966b0416969f5578f24a2,FULL,0.9175886821227461,2,0,1,0.7212457623412274,0.9999999999999996,0.9999999999999996,0.1801556529930576,0.29999999999999893,pmfs_2_38,1,-0.4076274235358426
1,House02,"3,5-1_slow",0,pmfs_12_20,0,587326322,8a0ed8c7b5eafb95952632440c541ce1b4ad3df3a3eb76d79e5848d68e041dec,BLOCK_PRODUCT,-0.0,1,1,1,0.0,1.0,1.0,1.6562043808617265e-17,0.0,pmfs_12_20,0,37.435445309830435
1,House02,"3,5-1_slow",0,pmfs_12_20,1,1214172199,a4bb28716e74c9e1c36cb4947bbe1c44828dda4f27abb9e93e9b0940faf58d5f,BLOCK_PRODUCT,3.139888349323883e-11,1,1,1,0.0,1.0,1.0,9.419651574140024e-12,0.0,pmfs_12_20,0,24.184250211550236
1,House02,"3,5-1_slow",0,pmfs_12_20,2,1636129417,c2483dabc82eafc6ddd9dfa5141b3f3f305833a4c4bb16d95f51cf74dfeafdfc,BLOCK_PRODUCT,2.149391775674303e-13,1,1,1,0.0,1.0,1.0,6.44663385583712e-14,0.0,pmfs_12_20,0,29.168660385826996
1,House02,"3,5-1_slow",0,pmfs_12_20,3,922724670,3772ba1bf9562b019c58530844e61c457b376bf03f1cfcd435b082876dffad05,BLOCK_PRODUCT,-0.0,1,1,1,0.0,1.0,1.0,4.583298807485805e-32,0.0,pmfs_12_20,0,70.95633116897962
1,House02,"3,5-1_slow",1,pmfs_11_20,0,450589953,2a1de05bda07c5e5595a2770a8cfdcd1adfbe092bdd5a0d34ad75462693baa61,BLOCK_PRODUCT,36.53061980034874,2,0,1,1.9999999999999998,1.0000000000000002,1.0000000000000002,0.30000000000000027,0.30000000000000027,pmfs_12_20,1,-36.53061980034874
1,House02,"3,5-1_slow",1,pmfs_11_20,1,554371992,4ad2eef17da7986a546031e2e33f566c0d66a4cf5af2ba23ee1009d5b0396f4a,BLOCK_PRODUCT,3.3087843576140585e-10,1,1,1,0.0,0.9999999999999998,0.9999999999999998,9.926345210954851e-11,0.0,pmfs_11_20,0,21.829270863261137
1,House02,"3,5-1_slow",1,pmfs_11_20,2,117531719,1b0a66772bd797aeaa3228bfa2923f40df65619fe3a01e8260758ca0855e8964,BLOCK_PRODUCT,1.2398038151673063e-09,1,1,1,0.0,1.0000000000000004,1.0000000000000004,3.719412557840557e-10,0.0,pmfs_11_20,0,20.50831238311847
1,House02,"3,5-1_slow",1,pmfs_11_20,3,519015386,94c9c90b90ae4d1b54ced5c5e7e39a95915311367d731a8058c24ee7a1eba075,BLOCK_PRODUCT,1.34905508986094e-09,1,1,1,0.0,0.9999999999999998,0.9999999999999998,4.0471647006239875e-10,0.0,pmfs_11_20,0,20.4238615622332
1,House02,"3,5-1_slow",2,pmfs_1_1,0,1728129992,cbe66c4f071781c9e4955485cc219d58c1cd208c42eb240d80fec764eb48ed93,BLOCK_PRODUCT,1.0654295223844201e-07,1,1,1,2.2648549702353193e-14,0.9999999999999997,0.9999999999999997,3.196288386694068e-08,0.0,pmfs_1_1,0,16.05471757561632
1,House02,"3,5-1_slow",2,pmfs_1_1,1,629700371,5b9db27b5da808f990c3c5b8caf1488496df9405375295b5af9bc90c0d68d7bf,BLOCK_PRODUCT,6.762389048731166e-08,1,1,1,9.103828801926284e-15,1.0000000000000004,1.0000000000000004,2.0287166600734386e-08,0.0,pmfs_1_1,0,16.509304466019344
1,House02,"3,5-1_slow",2,pmfs_1_1,2,42972038,124b91be1cf9b2b54ffa3b962a1eaeb691529cba351acfba5b984fcf8c9d4323,BLOCK_PRODUCT,7.80319194149115e-07,1,1,1,1.2176926134088717e-12,0.9999999999999997,0.9999999999999997,2.3409566682962728e-07,0.0,pmfs_1_1,0,14.063562387887613
1,House02,"3,5-1_slow",2,pmfs_1_1,3,929028792,6b9146cb8476758bae7d9a7bebc8536776a6e03e2f9a866367ebc6f00543c619,BLOCK_PRODUCT,1.6666886093474886e-08,1,1,1,6.661338147750939e-16,1.0000000000000002,1.0000000000000002,5.000065832307644e-09,0.0,pmfs_1_1,0,17.909841937144638
1,House02,"3,5-1_slow",3,pmfs_2_1,0,1323654272,9250f4b44cf95890369824005eb1da7ff9b5fe5710fed9071e7298bc545d3f02,BLOCK_PRODUCT,6.661928660062211e-05,1,1,1,8.875667312224778e-09,0.9999999999999999,0.9999999999999999,1.9985120275560588e-05,0.0,pmfs_2_1,0,9.616483123914811
1,House02,"3,5-1_slow",3,pmfs_2_1,1,1532439135,2154bde94baba7ff6e35a67f4c898199c929b48d204acb36968423720ec1bad7,BLOCK_PRODUCT,1.021405182655144e-14,1,1,1,0.0,0.9999999999999907,0.9999999999999907,9.984220940307434e-14,0.0,pmfs_2_1,0,34.60086861739831
1,House02,"3,5-1_slow",3,pmfs_2_1,2,1046792016,bab9a41c3ce88ec73eff1457022aa1df84afcae636c14232a34094ca9b826cba,BLOCK_PRODUCT,5.97635274601771e-11,1,1,1,0.0,1.0,1.0,1.792991428279497e-11,0.0,pmfs_2_1,0,23.54062388741866
1,House02,"3,5-1_slow",3,pmfs_2_1,3,29556604,dd32207081233f22ed10a91f24b15b1945324816c80bf9d00f5d1b6f20668cc1,BLOCK_PRODUCT,0.001394251251953249,1,1,1,3.882456841353132e-06,0.9999999999999999,0.9999999999999999,0.00041798392057248757,0.0,pmfs_2_1,0,6.574700538131457
1,House02,"3,5-1_slow",4,pmfs_2_38,0,1057237862,a0361b824a0669e423b9360d598aec79a02aea65ab3227f267183b1499aa67f0,BLOCK_PRODUCT,0.00048732988543065403,1,1,1,4.7474942799219377e-07,0.9999999999999993,0.9999999999999993,0.000146163347852514,0.0,pmfs_2_38,0,7.626325606550608
1,House02,"3,5-1_slow",4,pmfs_2_38,1,1629917177,c4628f71f67440ff768e8492b5fcc25e128b1a171dbded5dd46eec6009a75e57,BLOCK_PRODUCT,123.57582559129477,2,0,1,2.0,1.0,1.0,0.29999999999999893,0.29999999999999893,pmfs_2_37,1,-123.57582559129477
1,House02,"3,5-1_slow",4,pmfs_2_38,2,540606161,b2e0ad0bc7c68d6404dd40033ebabc731ef10017b0e58cb053a32413aada1a46,BLOCK_PRODUCT,1.8232296739029152e-07,1,1,1,6.639133687258436e-14,0.9999999999999998,0.9999999999999998,5.4696885157730376e-08,0.0,pmfs_2_38,0,15.517486086590939
1,House02,"3,5-1_slow",4,pmfs_2_38,3,1992255147,16425c2540923e4301c23c4729ce0fac438b27bbca4ec4c7534315b56a4a762b,BLOCK_PRODUCT,0.000613271397904569,1,1,1,7.517424749359236e-07,0.9999999999999999,0.9999999999999999,0.00018392501563104562,0.0,pmfs_2_38,0,7.396396331436129
1,House02,"3,5-1_slow",5,pmfs_2_37,0,1424119796,cfe76204c245e7fc3930819da009ca0785e67d5f7184a98714f460856dbbe15c,BLOCK_PRODUCT,0.000251963647491138,1,1,1,1.2693937190277893e-07,0.9999999999999994,0.9999999999999994,7.55795721949981e-05,0.0,pmfs_2_37,0,8.286099752379274
1,House02,"3,5-1_slow",5,pmfs_2_37,1,1865561668,70e2fdc3eda128fe044b77136f8165d13087699fd11b89e5832facfd0c2f81b4,BLOCK_PRODUCT,4.877102643519038e-06,1,1,1,4.757194638216333e-11,1.0,1.0,1.4631272251733472e-06,0.0,pmfs_2_37,0,12.23095679643769
1,House02,"3,5-1_slow",5,pmfs_2_37,2,1309639428,cc22ed0141351530429de9bf38a219ffa53f2617d712a3538b946be5a01e68db,BLOCK_PRODUCT,-0.0,1,1,1,0.0,1.0,1.0,1.4974873191428108e-247,0.0,pmfs_2_37,0,567.1307565822499
1,House02,"3,5-1_slow",5,pmfs_2_37,3,1174235457,7fe0fd627de2fd37136bb49c235a4204ddd040dfd68966b0416969f5578f24a2,BLOCK_PRODUCT,3.478179219307265e-05,1,1,1,2.4194619641093595e-09,0.9999999999999997,0.9999999999999997,1.0434356193990788e-05,0.0,pmfs_2_37,0,10.266399130010836
1,House02,"3,5-1_slow",0,pmfs_12_20,0,587326322,8a0ed8c7b5eafb95952632440c541ce1b4ad3df3a3eb76d79e5848d68e041dec,MATCHED_BLOCK_DIAG,-0.0,1,1,1,0.0,1.0,1.0,2.9546149129428734e-19,0.0,pmfs_12_20,0,41.461775637303894
1,House02,"3,5-1_slow",0,pmfs_12_20,1,1214172199,a4bb28716e74c9e1c36cb4947bbe1c44828dda4f27abb9e93e9b0940faf58d5f,MATCHED_BLOCK_DIAG,1.0397371852377546e-10,1,1,1,0.0,1.0000000000000007,1.0000000000000007,3.119231440589063e-11,0.0,pmfs_12_20,0,22.986876580172726
1,House02,"3,5-1_slow",0,pmfs_12_20,2,1636129417,c2483dabc82eafc6ddd9dfa5141b3f3f305833a4c4bb16d95f51cf74dfeafdfc,MATCHED_BLOCK_DIAG,5.329070518200751e-15,1,1,1,0.0,1.0000000000000007,1.0000000000000007,1.803155553380739e-15,0.0,pmfs_12_20,0,32.74526538013387
1,House02,"3,5-1_slow",0,pmfs_12_20,3,922724670,3772ba1bf9562b019c58530844e61c457b376bf03f1cfcd435b082876dffad05,MATCHED_BLOCK_DIAG,-0.0,1,1,1,0.0,1.0,1.0,7.449859284652134e-31,0.0,pmfs_12_20,0,68.16796993424255
1,House02,"3,5-1_slow",1,pmfs_11_20,0,450589953,2a1de05bda07c5e5595a2770a8cfdcd1adfbe092bdd5a0d34ad75462693baa61,MATCHED_BLOCK_DIAG,14.99037392939318,2,0,1,1.9999987645554849,0.9999999999999992,0.9999999999999992,0.2999999073416472,0.30000000000000027,pmfs_12_20,1,-14.990373620531955
1,House02,"3,5-1_slow",1,pmfs_11_20,1,554371992,4ad2eef17da7986a546031e2e33f566c0d66a4cf5af2ba23ee1009d5b0396f4a,MATCHED_BLOCK_DIAG,1.0908607350756938e-11,1,1,1,0.0,1.0000000000000002,1.0000000000000002,3.272624410742962e-12,0.0,pmfs_11_20,0,25.241456076478663
1,House02,"3,5-1_slow",1,pmfs_11_20,2,117531719,1b0a66772bd797aeaa3228bfa2923f40df65619fe3a01e8260758ca0855e8964,MATCHED_BLOCK_DIAG,2.077449323678593e-12,1,1,1,0.0,1.0,1.0,6.232614172519915e-13,0.0,pmfs_11_20,0,26.899837549450698
1,House02,"3,5-1_slow",1,pmfs_11_20,3,519015386,94c9c90b90ae4d1b54ced5c5e7e39a95915311367d731a8058c24ee7a1eba075,MATCHED_BLOCK_DIAG,1.021138729129234e-11,1,1,1,0.0,1.0000000000000002,1.0000000000000002,3.0635028154840727e-12,0.0,pmfs_11_20,0,25.30748933936761
1,House02,"3,5-1_slow",2,pmfs_1_1,0,1728129992,cbe66c4f071781c9e4955485cc219d58c1cd208c42eb240d80fec764eb48ed93,MATCHED_BLOCK_DIAG,5.5453179825804e-07,1,1,1,6.150635556423367e-13,1.0000000000000002,1.0000000000000002,1.6635949346470335e-07,0.0,pmfs_1_1,0,14.405141408443368
1,House02,"3,5-1_slow",2,pmfs_1_1,1,629700371,5b9db27b5da808f990c3c5b8caf1488496df9405375295b5af9bc90c0d68d7bf,MATCHED_BLOCK_DIAG,2.874317761580869e-07,1,1,1,1.652011860642233e-13,1.0000000000000004,1.0000000000000004,8.622952065027427e-08,0.0,pmfs_1_1,0,15.06228016010786
1,House02,"3,5-1_slow",2,pmfs_1_1,2,42972038,124b91be1cf9b2b54ffa3b962a1eaeb691529cba351acfba5b984fcf8c9d4323,MATCHED_BLOCK_DIAG,4.0317166067893595e-06,1,1,1,3.250932856246891e-11,1.0000000000000002,1.0000000000000002,1.2095125443277215e-06,0.0,pmfs_1_1,0,12.4213162997743
1,House02,"3,5-1_slow",2,pmfs_1_1,3,929028792,6b9146cb8476758bae7d9a7bebc8536776a6e03e2f9a866367ebc6f00543c619,MATCHED_BLOCK_DIAG,9.46987349648154e-09,1,1,1,2.220446049250313e-16,0.9999999999999999,0.9999999999999999,2.8409620390891985e-09,0.0,pmfs_1_1,0,18.47515029322957
1,House02,"3,5-1_slow",3,pmfs_2_1,0,1323654272,9250f4b44cf95890369824005eb1da7ff9b5fe5710fed9071e7298bc545d3f02,MATCHED_BLOCK_DIAG,0.002637989709209837,1,1,1,1.3881320356401439e-05,0.9999999999992666,0.9999999999992666,0.000790353989290675,0.0,pmfs_2_1,0,5.936418841142405
1,House02,"3,5-1_slow",3,pmfs_2_1,1,1532439135,2154bde94baba7ff6e35a67f4c898199c929b48d204acb36968423720ec1bad7,MATCHED_BLOCK_DIAG,2.9687363678476686e-10,1,1,1,0.0,0.999999999864467,0.999999999864467,1.5121595135990628e-09,0.0,pmfs_2_1,0,22.547503110616248
1,House02,"3,5-1_slow",3,pmfs_2_1,2,1046792016,bab9a41c3ce88ec73eff1457022aa1df84afcae636c14232a34094ca9b826cba,MATCHED_BLOCK_DIAG,1.2055930549009775e-07,1,1,1,2.90878432451791e-14,0.9999999999930287,0.9999999999930287,3.6240988096514385e-08,0.0,pmfs_2_1,0,15.931181809363762
1,House02,"3,5-1_slow",3,pmfs_2_1,3,29556604,dd32207081233f22ed10a91f24b15b1945324816c80bf9d00f5d1b6f20668cc1,MATCHED_BLOCK_DIAG,0.08302730089755389,1,1,1,0.012695885811333407,0.999999999999899,0.999999999999899,0.023902193655841522,0.0,pmfs_2_1,0,2.4467849343154704
1,House02,"3,5-1_slow",4,pmfs_2_38,0,1057237862,a0361b824a0669e423b9360d598aec79a02aea65ab3227f267183b1499aa67f0,MATCHED_BLOCK_DIAG,12.484430397568431,2,0,1,1.9999848595097465,1.0000000000000009,1.0000000000000009,0.299998864461081,0.29999999999999893,pmfs_2_37,1,-12.484426612431541
1,House02,"3,5-1_slow",4,pmfs_2_38,1,1629917177,c4628f71f67440ff768e8492b5fcc25e128b1a171dbded5dd46eec6009a75e57,MATCHED_BLOCK_DIAG,164.82961659179665,2,0,1,2.0,1.0,1.0,0.29999999999999893,0.29999999999999893,pmfs_2_37,1,-164.82961659179665
1,House02,"3,5-1_slow",4,pmfs_2_38,2,540606161,b2e0ad0bc7c68d6404dd40033ebabc731ef10017b0e58cb053a32413aada1a46,MATCHED_BLOCK_DIAG,0.0029805600682024647,1,1,1,1.7714611565633476e-05,0.999999999999999,0.999999999999999,0.0008928367826522941,0.0,pmfs_2_38,0,5.814153403584431
1,House02,"3,5-1_slow",4,pmfs_2_38,3,1992255147,16425c2540923e4301c23c4729ce0fac438b27bbca4ec4c7534315b56a4a762b,MATCHED_BLOCK_DIAG,0.018998681342706547,1,1,1,0.0007083354109340689,0.9999999999999991,0.9999999999999991,0.005645803175105313,0.0,pmfs_2_38,0,3.9538713250347115
1,House02,"3,5-1_slow",5,pmfs_2_37,0,1424119796,cfe76204c245e7fc3930819da009ca0785e67d5f7184a98714f460856dbbe15c,MATCHED_BLOCK_DIAG,0.32922613757858876,1,1,1,0.15738260774769097,1.0000000000000002,1.0000000000000002,0.08415591095488213,0.0,pmfs_2_37,0,0.9418851758312865
1,House02,"3,5-1_slow",5,pmfs_2_37,1,1865561668,70e2fdc3eda128fe044b77136f8165d13087699fd11b89e5832facfd0c2f81b4,MATCHED_BLOCK_DIAG,0.20955908119070088,1,1,1,0.0714860614706837,1.0000000000000004,1.0000000000000004,0.05671748201551925,0.0,pmfs_2_37,0,1.4561409054654106
1,House02,"3,5-1_slow",5,pmfs_2_37,2,1309639428,cc22ed0141351530429de9bf38a219ffa53f2617d712a3538b946be5a01e68db,MATCHED_BLOCK_DIAG,-0.0,1,1,1,0.0,1.0,1.0,5.5359067621500215e-307,0.0,pmfs_2_37,0,703.9783953687697
1,House02,"3,5-1_slow",5,pmfs_2_37,3,1174235457,7fe0fd627de2fd37136bb49c235a4204ddd040dfd68966b0416969f5578f24a2,MATCHED_BLOCK_DIAG,0.9786976735750788,2,0,1,0.7792507935605711,0.9999999999999991,0.9999999999999991,0.18725994155244577,0.29999999999999893,pmfs_2_38,1,-0.507412912309773
1,House02,"3,5-1_slow",0,pmfs_12_20,0,587326322,8a0ed8c7b5eafb95952632440c541ce1b4ad3df3a3eb76d79e5848d68e041dec,DIAG_COV,-0.0,1,1,1,0.0,1.0,1.0,1.719460413883953e-18,0.0,pmfs_12_20,0,39.70058254878898
1,House02,"3,5-1_slow",0,pmfs_12_20,1,1214172199,a4bb28716e74c9e1c36cb4947bbe1c44828dda4f27abb9e93e9b0940faf58d5f,DIAG_COV,2.2470558747045288e-10,1,1,1,0.0,0.9999999999999991,0.9999999999999991,6.741139528008155e-11,0.0,pmfs_12_20,0,22.21623423831286
