panel,pair_index,protocol,source0_id,source1_id,distance_m,target_count,full_nll,bp_nll,mbd_nll,delta_bp,delta_mbd,full_accuracy,full_brier,block_product_accuracy,block_product_brier,matched_block_diag_accuracy,matched_block_diag_brier
CENTRAL,49,P_G1A,pmfs_3_16,pmfs_4_16,0.3000000000000007,32,9.328903813676943e-05,8.99597808548808e-09,0.00015860707437603038,-9.328004215868393e-05,6.531803623926096e-05,1.0,5.7960702034152676e-08,1.0,1.9061993037793243e-15,1.0,1.8471181092434137e-07
CENTRAL,49,P_E2,pmfs_3_16,pmfs_4_16,0.3000000000000007,32,1.263375696327062,3.861276897642182,2.006662336914244,2.5979012013151204,0.7432866405871821,0.65625,0.623968268031012,0.71875,0.5568191541164967,0.5625,0.7913215222755138
CENTRAL,50,P_G1A,pmfs_5_16,pmfs_6_16,0.2999999999999998,32,0.21966452757109864,0.11690610670761292,0.464938244468049,-0.10275842086348572,0.24527371689695035,0.9375,0.09691747346963696,0.96875,0.06024696559237323,0.90625,0.15334592736366237
CENTRAL,50,P_E2,pmfs_5_16,pmfs_6_16,0.2999999999999998,32,0.5901694415540748,1.518392462112932,1.9729291345711983,0.9282230205588573,1.3827596930171235,0.84375,0.24254630530355162,0.78125,0.39665999521162726,0.71875,0.48591365348109017
CENTRAL,51,P_G1A,pmfs_7_16,pmfs_8_16,0.2999999999999998,32,12.722125471993794,10.477436222285506,12.530862095810916,-2.244689249708287,-0.19126337618287792,0.90625,0.14737519608703342,0.9375,0.1250551815839731,0.8125,0.2743458262508607
CENTRAL,51,P_E2,pmfs_7_16,pmfs_8_16,0.2999999999999998,32,49.53062917270262,27.105881487849004,50.964586772234185,-22.424747684853614,1.433957599531567,0.84375,0.2828182812303105,0.875,0.19108442935231312,0.8125,0.3601209100492606
CENTRAL,52,P_G1A,pmfs_9_16,pmfs_10_16,0.30000000000000027,32,5.205653654070819,36.54641999073924,9.373415295302438,31.34076633666842,4.167761641231619,0.875,0.24222851719485683,0.90625,0.1876381877514968,0.875,0.20602658807982452
CENTRAL,52,P_E2,pmfs_9_16,pmfs_10_16,0.30000000000000027,32,7.51941004926357,13.825447716188195,19.363344910062995,6.306037666924626,11.843934860799425,0.8125,0.2955644012219989,0.71875,0.3747376875086598,0.8125,0.330890683202168
CENTRAL,53,P_G1A,pmfs_11_16,pmfs_12_16,0.2999999999999998,32,8.062256676483137e-08,0.00018504144499944346,0.0038319930380433568,0.00018496082243267862,0.0038319124154765918,1.0,3.455520853460678e-13,1.0,2.1781948600083036e-06,1.0,0.0008323743278351159
CENTRAL,53,P_E2,pmfs_11_16,pmfs_12_16,0.2999999999999998,32,2.5394256830371147e-06,0.0009938713370468402,4.752464045028315e-06,0.000991331911363803,2.2130383619912004e-06,1.0,4.126820531524995e-10,1.0,5.287202548291277e-05,1.0,1.4452787132915043e-09
CENTRAL,54,P_G1A,pmfs_13_16,pmfs_14_16,0.3000000000000005,32,7.400507617344296e-12,7.267610765044947e-15,7.978659040017544e-15,-7.393240006579252e-12,-7.392528958304279e-12,1.0,2.9595938829491955e-21,1.0,2.7839055419645058e-27,1.0,2.9031437166814083e-27
CENTRAL,54,P_E2,pmfs_13_16,pmfs_14_16,0.3000000000000005,32,0.2929041642958258,0.427478250458465,1.358100154338048,0.13457408616263922,1.065195990042222,0.96875,0.06248937623203166,0.96875,0.062499856760193186,0.96875,0.0625
CENTRAL,55,P_G1A,pmfs_15_16,pmfs_16_16,0.2999999999999999,32,3.952034473416154,4.913034180743592,6.908456884463472,0.9609997073274381,2.9564224110473183,0.875,0.2461445019662018,0.875,0.21084096967072172,0.90625,0.19410880958375526
CENTRAL,55,P_E2,pmfs_15_16,pmfs_16_16,0.2999999999999999,32,2.0961137903645612,3.6831487474321625,4.7257157915635215,1.5870349570676012,2.6296020011989603,0.9375,0.12094219737517117,0.84375,0.28085430050546056,0.84375,0.2862640187622315
CENTRAL,56,P_G1A,pmfs_17_16,pmfs_18_16,0.2999999999999997,32,79.1608019141074,226.40782481244636,72.42648200546134,147.24702289833897,-6.734319908646057,0.9375,0.12500000048391824,0.90625,0.18750000000141648,0.9375,0.1250000000001879
CENTRAL,56,P_E2,pmfs_17_16,pmfs_18_16,0.2999999999999997,32,608.5500209466502,769.496997404927,123.8807753910981,160.94697645827682,-484.6692455555521,0.90625,0.1559557885156147,0.9375,0.14660875103963528,0.9375,0.12956413833781139
CENTRAL,57,P_G1A,pmfs_19_16,pmfs_20_16,0.2999999999999998,32,0.009204433505617114,0.036301911672055036,0.029686334510516478,0.02709747816643792,0.020481901004899362,1.0,0.0024129486004487734,0.96875,0.027312040293096505,1.0,0.010359544554657936
CENTRAL,57,P_E2,pmfs_19_16,pmfs_20_16,0.2999999999999998,32,0.7473716780054847,8.452151356406906,0.9705048564344929,7.7047796784014215,0.22313317842900826,0.59375,0.5206833831312191,0.53125,0.8930291925928864,0.5,0.6572685882356941
CENTRAL,58,P_G1A,pmfs_21_16,pmfs_22_16,0.2999999999999998,32,3.106418298253462,3.981750319675699,4.919957498886333,0.8753320214222371,1.8135392006328712,0.59375,0.687052652174149,0.59375,0.7670244817377118,0.5,0.8911156349294271
CENTRAL,58,P_E2,pmfs_21_16,pmfs_22_16,0.2999999999999998,32,4.253730580774285,21.270621623175224,5.9161017675353165,17.01689104240094,1.6623711867610318,0.46875,0.8942037037471577,0.53125,0.8386099469844959,0.4375,0.9108209027657485
CENTRAL,59,P_G1A,pmfs_23_16,pmfs_24_16,0.30000000000000004,32,11.521475983797288,28.925570262304095,14.120870713123338,17.404094278506808,2.5993947293260504,0.40625,1.1094020727455534,0.375,1.1636778991027237,0.375,1.1813268318257968
CENTRAL,59,P_E2,pmfs_23_16,pmfs_24_16,0.30000000000000004,32,12.398695066324162,19.61252232535204,21.644230686123898,7.213827259027877,9.245535619799735,0.375,1.0922841673592574,0.3125,1.2318839456496087,0.3125,1.2010018049417897
CENTRAL,60,P_G1A,pmfs_1_17,pmfs_2_17,0.2999999999999998,32,0.0011208351010692284,1.3775082331368822e-07,9.276030248615285e-05,-0.0011206973502459147,-0.0010280747985830757,1.0,7.412726138067507e-05,1.0,6.826497892406827e-13,1.0,5.359676149552037e-07
CENTRAL,60,P_E2,pmfs_1_17,pmfs_2_17,0.2999999999999998,32,0.008812700187128021,0.10359286921944091,0.019247289964157296,0.0947801690323129,0.010434589777029275,1.0,0.0019804994386247786,0.9375,0.07037396522749033,1.0,0.0053880611019683985
CENTRAL,61,P_G1A,pmfs_3_17,pmfs_4_17,0.3000000000000007,32,0.04932277819317899,1.1571099087508414,1.1253965448475447,1.1077871305576623,1.0760737666543656,0.96875,0.030706615246404657,0.96875,0.06274867604961964,0.8125,0.3147421240373893
CENTRAL,61,P_E2,pmfs_3_17,pmfs_4_17,0.3000000000000007,32,1.819151167755746,1.0046896117623496,2.8928495219490755,-0.8144615559933963,1.0736983541933296,0.71875,0.5373921033854729,0.90625,0.18748950405765563,0.6875,0.5745390008932464
CENTRAL,62,P_G1A,pmfs_5_17,pmfs_6_17,0.2999999999999998,32,159.8092231849685,122.73892547031552,191.0171117428322,-37.070297714652966,31.207888557863726,0.625,0.64052139351093,0.75,0.4491591402204503,0.53125,0.7444995579253662
CENTRAL,62,P_E2,pmfs_5_17,pmfs_6_17,0.2999999999999998,32,150.43348842902984,71.13734752004756,144.38893418064933,-79.29614090898228,-6.044554248380507,0.71875,0.43798364993401706,0.6875,0.48722369238689095,0.53125,0.7762394887276401
CENTRAL,63,P_G1A,pmfs_7_17,pmfs_8_17,0.2999999999999998,32,0.3484770605447903,0.6696818219664366,0.5741130029897941,0.3212047614216463,0.2256359424450038,0.875,0.16173386528913092,0.90625,0.17772854450455153,0.84375,0.2814448239896337
CENTRAL,63,P_E2,pmfs_7_17,pmfs_8_17,0.2999999999999998,32,1.0476760440016535,1.5071192065524046,1.9346576048341713,0.4594431625507511,0.8869815608325178,0.78125,0.4278382290521212,0.65625,0.606699501393371,0.65625,0.6502834656794737
CENTRAL,64,P_G1A,pmfs_9_17,pmfs_10_17,0.30000000000000027,32,636.2483423141476,228.4161809922742,838.3050273521989,-407.8321613218734,202.05668503805123,0.96875,0.06539698648357324,0.96875,0.0634144352734216,0.96875,0.06629568268313546
CENTRAL,64,P_E2,pmfs_9_17,pmfs_10_17,0.30000000000000027,32,0.15543996864067577,0.7318145126733266,0.29142850245220514,0.5763745440326509,0.13598853381152937,0.96875,0.06164914425633708,0.90625,0.18346205096549814,0.9375,0.11724301593056463
CENTRAL,65,P_G1A,pmfs_11_17,pmfs_12_17,0.2999999999999998,32,5.88554224989051e-12,3.045052648390296e-08,2.8357072823443705e-12,3.044464094165307e-08,-3.049834967546139e-12,1.0,1.3413911779391923e-21,1.0,4.74882765108578e-14,1.0,4.105193605824536e-22
CENTRAL,65,P_E2,pmfs_11_17,pmfs_12_17,0.2999999999999998,32,5.293546142724672e-09,4.75879517426009e-09,6.358481122132431e-12,-5.347509684645824e-10,-5.28718766160254e-09,1.0,1.7933802694157033e-15,1.0,1.4491163686478352e-15,1.0,2.5875340905556743e-21
CENTRAL,66,P_G1A,pmfs_13_17,pmfs_14_17,0.3000000000000005,32,4.6222758264423377e-07,2.2540700324790805e-05,4.2319784646183997e-13,2.207847274214657e-05,-4.622271594463873e-07,1.0,1.3673675381324173e-11,1.0,3.2493877979535625e-08,1.0,1.1462081532987296e-23
CENTRAL,66,P_E2,pmfs_13_17,pmfs_14_17,0.3000000000000005,32,5.715321250648,0.40138916238944405,0.6915082855424857,-5.3139320882585555,-5.023812965105514,0.9375,0.12099659918194217,0.9375,0.09595411600921404,0.90625,0.161585752536243
CENTRAL,67,P_G1A,pmfs_15_17,pmfs_16_17,0.2999999999999999,32,0.07834514721236503,0.6370659467660971,0.6152018496790743,0.558720799553732,0.5368567024667092,0.96875,0.052311409485838796,0.90625,0.18686081836360047,0.90625,0.186551498467179
CENTRAL,67,P_E2,pmfs_15_17,pmfs_16_17,0.2999999999999999,32,0.002339766755435122,0.3217226826474628,0.28060340005755835,0.31938291589202766,0.2782636333021232,1.0,0.00016001414498455202,0.90625,0.14094508211295562,0.90625,0.11919120944754313
CENTRAL,68,P_G1A,pmfs_17_17,pmfs_18_17,0.2999999999999997,32,0.36452914999710595,0.7264913968886703,0.8778758488193414,0.3619622468915643,0.5133466988222355,0.96875,0.06252689959859556,0.9375,0.11941496266682942,0.9375,0.11385444828385238
CENTRAL,68,P_E2,pmfs_17_17,pmfs_18_17,0.2999999999999997,32,1.6688559987762543,2.6700252829938416,3.1739170146184437,1.0011692842175872,1.5050610158421893,0.90625,0.20965660274378584,0.78125,0.3847885349427187,0.78125,0.3727305140980927
CENTRAL,69,P_G1A,pmfs_19_17,pmfs_20_17,0.2999999999999998,32,0.3766643934096933,147.77472992514714,0.35261585506534154,147.39806553173744,-0.024048538344351778,0.9375,0.09881589049564062,0.9375,0.1249961641963166,0.96875,0.06250005778432077
CENTRAL,69,P_E2,pmfs_19_17,pmfs_20_17,0.2999999999999998,32,0.015695506319578993,0.496070922988352,0.6189845188407063,0.480375416668773,0.6032890125211273,1.0,0.00452875267497122,0.875,0.16738299577191962,0.875,0.21422677854046746
CENTRAL,70,P_G1A,pmfs_21_17,pmfs_22_17,0.2999999999999998,32,17.281706767631675,16.271486230693046,13.466574493642769,-1.010220536938629,-3.8151322739889064,0.9375,0.12500000008086168,0.96875,0.06250000000000007,0.96875,0.06250000000000036
CENTRAL,70,P_E2,pmfs_21_17,pmfs_22_17,0.2999999999999998,32,0.3859086984125664,0.33958483510478843,0.4581859427975288,-0.04632386330777799,0.07227724438496236,0.96875,0.06249945828109371,0.96875,0.062497629340763125,0.96875,0.06249994802273122
CENTRAL,71,P_G1A,pmfs_23_17,pmfs_24_17,0.30000000000000004,32,0.4450819580021649,0.7632913263901906,1.0050638170402353,0.3182093683880257,0.5599818590380704,0.9375,0.08060216349941951,0.9375,0.12504826141611608,0.90625,0.15021743107686683
CENTRAL,71,P_E2,pmfs_23_17,pmfs_24_17,0.30000000000000004,32,0.2910118116460809,0.30810571735823766,0.3456000147099281,0.017093905712156743,0.05458820306384721,0.84375,0.20265551877963617,0.875,0.18902284415101905,0.875,0.19991787691459198
CENTRAL,72,P_G1A,pmfs_1_18,pmfs_2_18,0.2999999999999998,32,0.010829387847080225,0.043470554236611954,0.01223915716541931,0.032641166389531726,0.001409769318339086,1.0,0.005337029851601739,0.96875,0.035247976132634036,1.0,0.006560601969457545
CENTRAL,72,P_E2,pmfs_1_18,pmfs_2_18,0.2999999999999998,32,0.15164726978526022,0.31636709942290037,0.3897080808589667,0.16471982963764015,0.23806081107370647,0.9375,0.09081496592366839,0.84375,0.19998466641799056,0.90625,0.1983051231059302
CENTRAL,73,P_G1A,pmfs_3_18,pmfs_4_18,0.3000000000000007,32,8.063669931089413,21.61433535992693,8.80651390279037,13.550665428837517,0.7428439717009567,0.625,0.7299563578389922,0.625,0.6961655192197269,0.625,0.7271241934822652
CENTRAL,73,P_E2,pmfs_3_18,pmfs_4_18,0.3000000000000007,32,6.57893262805123,3.9932056785138785,7.596291305235577,-2.585726949537351,1.0173586771843475,0.78125,0.39601683113089203,0.9375,0.094186092622123,0.75,0.41821331049914673
CENTRAL,74,P_G1A,pmfs_5_18,pmfs_6_18,0.2999999999999998,32,3.0644392410264922,26.89615684047472,4.050978038028373,23.83171759944823,0.9865387970018809,0.53125,0.8711478488378608,0.4375,1.0286684908873662,0.53125,0.8996374956541348
CENTRAL,74,P_E2,pmfs_5_18,pmfs_6_18,0.2999999999999998,32,3.3202304368478677,3.032904577383272,4.168844630066155,-0.28732585946459555,0.8486141932182871,0.5625,0.7388197898849661,0.46875,0.8893286188727194,0.5,0.8979546496660725
CENTRAL,75,P_G1A,pmfs_7_18,pmfs_8_18,0.2999999999999998,32,0.7292846558230034,1.2777443836987892,1.4974130677374935,0.5484597278757858,0.7681284119144901,0.875,0.21480982323421433,0.75,0.4626104660938285,0.71875,0.5091106825475976
CENTRAL,75,P_E2,pmfs_7_18,pmfs_8_18,0.2999999999999998,32,1.742303340872693,1.7379939003131635,2.1754366217247423,-0.0043094405595294205,0.4331332808520494,0.65625,0.6197954816463072,0.71875,0.511368425962342,0.71875,0.5740851938831381
CENTRAL,76,P_G1A,pmfs_9_18,pmfs_10_18,0.30000000000000027,32,1334.4619504159,1287.1463949363838,1971.0556133171794,-47.315555479516206,636.5936629012795,0.6875,0.41042158503577325,0.75,0.47337439687488236,0.6875,0.4920819737499721
CENTRAL,76,P_E2,pmfs_9_18,pmfs_10_18,0.30000000000000027,32,10.489570297724233,23.233707428158553,18.439480009317183,12.74413713043432,7.94990971159295,0.8125,0.26506006921402614,0.875,0.22005161752857688,0.8125,0.3148430508269937
CENTRAL,77,P_G1A,pmfs_11_18,pmfs_12_18,0.2999999999999998,32,4.9714404890678576e-15,6.4169333717420645e-12,1.1571952763324568e-16,6.411961931252996e-12,-4.855720961434612e-15,1.0,1.5797432665116525e-27,1.0,2.626182680226764e-21,1.0,8.905500062846579e-31
CENTRAL,77,P_E2,pmfs_11_18,pmfs_12_18,0.2999999999999998,32,7.46619217855111e-18,4.296667855963469e-11,3.662428563201596e-19,4.296667109344251e-11,-7.099949322230951e-18,1.0,3.0814879110195774e-33,1.0,1.17681510370402e-19,1.0,0.0
CENTRAL,78,P_G1A,pmfs_13_18,pmfs_14_18,0.3000000000000005,32,1117.6917919918317,861.8559129841282,1170.3895283282595,-255.8358790077035,52.69773633642785,0.96875,0.07063423459718372,0.96875,0.06250000000003647,0.96875,0.0625
CENTRAL,78,P_E2,pmfs_13_18,pmfs_14_18,0.3000000000000005,32,166.01711870993162,101.77444971847989,168.64694341043815,-64.24266899145174,2.629824700506532,0.9375,0.08642640877970084,0.9375,0.104833305093182,0.9375,0.12433899369476745
CENTRAL,79,P_G1A,pmfs_15_18,pmfs_16_18,0.2999999999999999,32,0.7021394163356158,0.9253624481921205,1.1588076141442,0.22322303185650472,0.45666819780858425,0.90625,0.17843609444147507,0.90625,0.15057363660908038,0.90625,0.14989580083005447
CENTRAL,79,P_E2,pmfs_15_18,pmfs_16_18,0.2999999999999999,32,0.8173643765955967,0.9570535983606963,1.3400156839240402,0.13968922176509957,0.5226513073284436,0.9375,0.16867070469726658,0.84375,0.19848200255572487,0.84375,0.19874729872952485
CENTRAL,80,P_G1A,pmfs_17_18,pmfs_18_18,0.2999999999999997,32,7.125267060084531,10.756796860534822,9.686714671505888,3.6315298004502905,2.5614476114213565,0.90625,0.18671317678603072,0.84375,0.31046697550984226,0.84375,0.265795578903787
CENTRAL,80,P_E2,pmfs_17_18,pmfs_18_18,0.2999999999999997,32,1.5288173504474651,2.136063911744701,3.2719976876528785,0.607246561297236,1.7431803372054133,0.8125,0.3693623386164574,0.6875,0.5268130909164528,0.65625,0.616868975787743
CENTRAL,81,P_G1A,pmfs_19_18,pmfs_20_18,0.2999999999999998,32,1.8774277929777474,2.2449209070347167,2.517203761176643,0.36749311405696927,0.6397759681988955,0.9375,0.1266289934328978,0.875,0.24862276486247525,0.875,0.23103826862991483
CENTRAL,81,P_E2,pmfs_19_18,pmfs_20_18,0.2999999999999998,32,1.7274308197243018,2.382115135415141,3.7792995524093866,0.6546843156908393,2.051868732685085,0.84375,0.3022420048912175,0.84375,0.2684134095239181,0.84375,0.32216295955588053
CENTRAL,82,P_G1A,pmfs_21_18,pmfs_22_18,0.2999999999999998,32,0.017039607096941647,3.37926862616878,0.025100718995769388,3.3622290190718385,0.00806111189882774,1.0,0.010393994847819518,0.9375,0.13116524659435408,1.0,0.01429846885413994
CENTRAL,82,P_E2,pmfs_21_18,pmfs_22_18,0.2999999999999998,32,0.00035517375690874236,5.25097113401616e-10,7.312931701800203e-06,-0.00035517323181162894,-0.00034786082520694213,1.0,5.888161807211701e-06,1.0,3.7039665078317216e-18,1.0,1.8859263967284023e-09
CENTRAL,83,P_G1A,pmfs_23_18,pmfs_24_18,0.30000000000000004,32,59.0410744514942,26.621814330459863,48.93288748568916,-32.419260121034334,-10.10818696580504,0.90625,0.1736007928563023,0.9375,0.09158812345576567,0.90625,0.20322694865579174
CENTRAL,83,P_E2,pmfs_23_18,pmfs_24_18,0.30000000000000004,32,25.186624398783906,13.955475757991607,16.14799574374269,-11.231148640792298,-9.038628655041215,0.90625,0.17805292990657834,0.9375,0.13394636430812262,0.90625,0.17690883804987012
