mode,candidate_id,source_sample,replica,source_x,source_y,score
persistent,quadtree_2_32_4_4,4,2,-5.77226734161376953125,1.85315799713134765625,0.000303762861600924935253
persistent,quadtree_2_32_4_4,4,3,-5.77226734161376953125,1.85315799713134765625,0.000126726200569294206313
persistent,quadtree_2_32_4_4,4,4,-5.77226734161376953125,1.85315799713134765625,0.0001639459157450812119
persistent,quadtree_2_32_4_4,4,5,-5.77226734161376953125,1.85315799713134765625,0.000154092177160451869111
persistent,quadtree_2_32_4_4,4,6,-5.77226734161376953125,1.85315799713134765625,0.000457376883934193794435
persistent,quadtree_2_32_4_4,4,7,-5.77226734161376953125,1.85315799713134765625,0.000297943570477919687954
persistent,quadtree_2_32_4_4,5,0,-5.8551616668701171875,1.75338602066040039062,0.000285340107175544403093
persistent,quadtree_2_32_4_4,5,1,-5.8551616668701171875,1.75338602066040039062,0.000128733601344930175876
persistent,quadtree_2_32_4_4,5,2,-5.8551616668701171875,1.75338602066040039062,0.000102031619263751761465
persistent,quadtree_2_32_4_4,5,3,-5.8551616668701171875,1.75338602066040039062,0.000126705607449243780837
persistent,quadtree_2_32_4_4,5,4,-5.8551616668701171875,1.75338602066040039062,0.000172147691125637678548
persistent,quadtree_2_32_4_4,5,5,-5.8551616668701171875,1.75338602066040039062,0.000115524933587427493527
persistent,quadtree_2_32_4_4,5,6,-5.8551616668701171875,1.75338602066040039062,0.000473259257570522072638
persistent,quadtree_2_32_4_4,5,7,-5.8551616668701171875,1.75338602066040039062,0.000148616620334388617636
persistent,quadtree_2_32_4_4,6,0,-6.24481821060180664062,1.980560302734375,0.000152588489302758604055
persistent,quadtree_2_32_4_4,6,1,-6.24481821060180664062,1.980560302734375,0.000314053652138996763794
persistent,quadtree_2_32_4_4,6,2,-6.24481821060180664062,1.980560302734375,0.000137233024418266999791
persistent,quadtree_2_32_4_4,6,3,-6.24481821060180664062,1.980560302734375,0.000142821440227378881263
persistent,quadtree_2_32_4_4,6,4,-6.24481821060180664062,1.980560302734375,0.000271652399373070005512
persistent,quadtree_2_32_4_4,6,5,-6.24481821060180664062,1.980560302734375,0.000170107271669528337102
persistent,quadtree_2_32_4_4,6,6,-6.24481821060180664062,1.980560302734375,0.000171665800993989160959
persistent,quadtree_2_32_4_4,6,7,-6.24481821060180664062,1.980560302734375,0.000152263469943394783195
persistent,quadtree_2_32_4_4,7,0,-6.221080780029296875,2.87008070945739746094,0.000252736040746234816568
persistent,quadtree_2_32_4_4,7,1,-6.221080780029296875,2.87008070945739746094,0.000244438032230852987269
persistent,quadtree_2_32_4_4,7,2,-6.221080780029296875,2.87008070945739746094,0.000245377153769835853598
persistent,quadtree_2_32_4_4,7,3,-6.221080780029296875,2.87008070945739746094,0.000285309760128058691731
persistent,quadtree_2_32_4_4,7,4,-6.221080780029296875,2.87008070945739746094,0.000353523843178649483833
persistent,quadtree_2_32_4_4,7,5,-6.221080780029296875,2.87008070945739746094,0.000235257733575842435977
persistent,quadtree_2_32_4_4,7,6,-6.221080780029296875,2.87008070945739746094,0.000330830400963329173487
persistent,quadtree_2_32_4_4,7,7,-6.221080780029296875,2.87008070945739746094,0.000253573314603135947118
resampled,quadtree_1_1_5_4,-1,0,nan,nan,0.0988880692612625624449
fixed_center,quadtree_1_1_5_4,-1,0,-6.50000014901161193848,-6.98000007867813110352,0.0969407223589205777097
resampled,quadtree_1_1_5_4,-1,1,nan,nan,0.092560250820763387351
fixed_center,quadtree_1_1_5_4,-1,1,-6.50000014901161193848,-6.98000007867813110352,0.0964614571085152155473
resampled,quadtree_1_1_5_4,-1,2,nan,nan,0.0817000925626365368651
fixed_center,quadtree_1_1_5_4,-1,2,-6.50000014901161193848,-6.98000007867813110352,0.0868788750288365859361
resampled,quadtree_1_1_5_4,-1,3,nan,nan,0.0894382192401392896275
fixed_center,quadtree_1_1_5_4,-1,3,-6.50000014901161193848,-6.98000007867813110352,0.097184622238998347231
resampled,quadtree_1_1_5_4,-1,4,nan,nan,0.0936673633575347647389
fixed_center,quadtree_1_1_5_4,-1,4,-6.50000014901161193848,-6.98000007867813110352,0.0982564123142982285338
resampled,quadtree_1_1_5_4,-1,5,nan,nan,0.0915265634563902381459
fixed_center,quadtree_1_1_5_4,-1,5,-6.50000014901161193848,-6.98000007867813110352,0.0961664451692025398194
resampled,quadtree_1_1_5_4,-1,6,nan,nan,0.0924714844480592717239
fixed_center,quadtree_1_1_5_4,-1,6,-6.50000014901161193848,-6.98000007867813110352,0.103376549440004159259
resampled,quadtree_1_1_5_4,-1,7,nan,nan,0.0951962415766891334782
fixed_center,quadtree_1_1_5_4,-1,7,-6.50000014901161193848,-6.98000007867813110352,0.0974272997591205443409
persistent,quadtree_1_1_5_4,0,0,-6.84837627410888671875,-7.15242338180541992188,0.0977587015657285399609
persistent,quadtree_1_1_5_4,0,1,-6.84837627410888671875,-7.15242338180541992188,0.0974372578344557799918
persistent,quadtree_1_1_5_4,0,2,-6.84837627410888671875,-7.15242338180541992188,0.087158282654593299543
persistent,quadtree_1_1_5_4,0,3,-6.84837627410888671875,-7.15242338180541992188,0.0975903394916849944841
persistent,quadtree_1_1_5_4,0,4,-6.84837627410888671875,-7.15242338180541992188,0.0984192280916968786791
persistent,quadtree_1_1_5_4,0,5,-6.84837627410888671875,-7.15242338180541992188,0.0964569021893742085854
persistent,quadtree_1_1_5_4,0,6,-6.84837627410888671875,-7.15242338180541992188,0.102471037630425924353
persistent,quadtree_1_1_5_4,0,7,-6.84837627410888671875,-7.15242338180541992188,0.1043389948077991741
persistent,quadtree_1_1_5_4,1,0,-6.7766819000244140625,-6.4481334686279296875,0.0871993448372859198531
persistent,quadtree_1_1_5_4,1,1,-6.7766819000244140625,-6.4481334686279296875,0.0776777988474308539593
persistent,quadtree_1_1_5_4,1,2,-6.7766819000244140625,-6.4481334686279296875,0.0791024371395869260902
persistent,quadtree_1_1_5_4,1,3,-6.7766819000244140625,-6.4481334686279296875,0.080344476505086477903
persistent,quadtree_1_1_5_4,1,4,-6.7766819000244140625,-6.4481334686279296875,0.0799501260834162175449
persistent,quadtree_1_1_5_4,1,5,-6.7766819000244140625,-6.4481334686279296875,0.0809343019244164891944
persistent,quadtree_1_1_5_4,1,6,-6.7766819000244140625,-6.4481334686279296875,0.0800033026930848798814
persistent,quadtree_1_1_5_4,1,7,-6.7766819000244140625,-6.4481334686279296875,0.0851756354839982501379
persistent,quadtree_1_1_5_4,2,0,-5.808101654052734375,-7.29199171066284179688,0.10145212714392904493
persistent,quadtree_1_1_5_4,2,1,-5.808101654052734375,-7.29199171066284179688,0.105351277176544327661
persistent,quadtree_1_1_5_4,2,2,-5.808101654052734375,-7.29199171066284179688,0.094991586751874539572
persistent,quadtree_1_1_5_4,2,3,-5.808101654052734375,-7.29199171066284179688,0.10281786201067802508
persistent,quadtree_1_1_5_4,2,4,-5.808101654052734375,-7.29199171066284179688,0.120070002285770226943
persistent,quadtree_1_1_5_4,2,5,-5.808101654052734375,-7.29199171066284179688,0.10549828328142281088
persistent,quadtree_1_1_5_4,2,6,-5.808101654052734375,-7.29199171066284179688,0.121312067698926571509
persistent,quadtree_1_1_5_4,2,7,-5.808101654052734375,-7.29199171066284179688,0.112507625316521192665
persistent,quadtree_1_1_5_4,3,0,-7.197879791259765625,-6.72875118255615234375,0.0920732674453294680844
persistent,quadtree_1_1_5_4,3,1,-7.197879791259765625,-6.72875118255615234375,0.0890516691990179876424
persistent,quadtree_1_1_5_4,3,2,-7.197879791259765625,-6.72875118255615234375,0.0835131360466701947958
persistent,quadtree_1_1_5_4,3,3,-7.197879791259765625,-6.72875118255615234375,0.085431671245186072002
persistent,quadtree_1_1_5_4,3,4,-7.197879791259765625,-6.72875118255615234375,0.0893913900570631376363
persistent,quadtree_1_1_5_4,3,5,-7.197879791259765625,-6.72875118255615234375,0.089064871188159337563
persistent,quadtree_1_1_5_4,3,6,-7.197879791259765625,-6.72875118255615234375,0.0864977454457174299175
persistent,quadtree_1_1_5_4,3,7,-7.197879791259765625,-6.72875118255615234375,0.0948621749385142677192
persistent,quadtree_1_1_5_4,4,0,-5.7778339385986328125,-7.446842193603515625,0.101705787481299821096
persistent,quadtree_1_1_5_4,4,1,-5.7778339385986328125,-7.446842193603515625,0.110257503679855937921
persistent,quadtree_1_1_5_4,4,2,-5.7778339385986328125,-7.446842193603515625,0.0952530367738731932901
persistent,quadtree_1_1_5_4,4,3,-5.7778339385986328125,-7.446842193603515625,0.104514348493712381415
persistent,quadtree_1_1_5_4,4,4,-5.7778339385986328125,-7.446842193603515625,0.121725489268484859362
persistent,quadtree_1_1_5_4,4,5,-5.7778339385986328125,-7.446842193603515625,0.10682877207318097997
persistent,quadtree_1_1_5_4,4,6,-5.7778339385986328125,-7.446842193603515625,0.116739843796841112089
persistent,quadtree_1_1_5_4,4,7,-5.7778339385986328125,-7.446842193603515625,0.112031703124659787448
persistent,quadtree_1_1_5_4,5,0,-5.88145208358764648438,-7.54661417007446289062,0.101445018005274452657
persistent,quadtree_1_1_5_4,5,1,-5.88145208358764648438,-7.54661417007446289062,0.10962483544136781603
persistent,quadtree_1_1_5_4,5,2,-5.88145208358764648438,-7.54661417007446289062,0.0959289077136352399258
persistent,quadtree_1_1_5_4,5,3,-5.88145208358764648438,-7.54661417007446289062,0.102957823676322866488
persistent,quadtree_1_1_5_4,5,4,-5.88145208358764648438,-7.54661417007446289062,0.119701720838291180681
persistent,quadtree_1_1_5_4,5,5,-5.88145208358764648438,-7.54661417007446289062,0.108868299720189627485
