house,carrier_index,carrier_id,origin_i,origin_j,size_i,size_j,pmfs_grid_i,pmfs_grid_j,pmfs_x,pmfs_y,gaden_x_index,gaden_y_index,legal_height_count,legal_heights_m,placement_weight
H01,19,quadtree_2_12_2_2,2,12,2,2,3,12,-6.5,-4.130000114440918,10,37,29,-0.66899999999999982;-0.56899999999999995;-0.46899999999999986;-0.36899999999999988;-0.26899999999999991;-0.16899999999999982;-0.068999999999999839;0.031000000000000139;0.13100000000000023;0.23100000000000009;0.33100000000000018;0.43100000000000027;0.53100000000000014;0.63100000000000023;0.73100000000000009;0.83100000000000018;0.93100000000000027;1.0310000000000004;1.131;1.2310000000000001;1.3310000000000002;1.4310000000000003;1.5310000000000004;1.6310000000000004;1.7310000000000001;1.8310000000000002;1.9310000000000003;2.0310000000000006;2.1310000000000002,
H01,19,quadtree_2_12_2_2,2,12,2,2,3,13,-6.5,-3.8299999237060547,10,40,29,-0.66899999999999982;-0.56899999999999995;-0.46899999999999986;-0.36899999999999988;-0.26899999999999991;-0.16899999999999982;-0.068999999999999839;0.031000000000000139;0.13100000000000023;0.23100000000000009;0.33100000000000018;0.43100000000000027;0.53100000000000014;0.63100000000000023;0.73100000000000009;0.83100000000000018;0.93100000000000027;1.0310000000000004;1.131;1.2310000000000001;1.3310000000000002;1.4310000000000003;1.5310000000000004;1.6310000000000004;1.7310000000000001;1.8310000000000002;1.9310000000000003;2.0310000000000006;2.1310000000000002,
H01,20,quadtree_2_18_2_2,2,18,2,2,2,18,-6.8000001907348633,-2.3299999237060547,7,55,24,-0.16899999999999982;-0.068999999999999839;0.031000000000000139;0.13100000000000023;0.23100000000000009;0.33100000000000018;0.43100000000000027;0.53100000000000014;0.63100000000000023;0.73100000000000009;0.83100000000000018;0.93100000000000027;1.0310000000000004;1.131;1.2310000000000001;1.3310000000000002;1.4310000000000003;1.5310000000000004;1.6310000000000004;1.7310000000000001;1.8310000000000002;1.9310000000000003;2.0310000000000006;2.1310000000000002,
H01,20,quadtree_2_18_2_2,2,18,2,2,2,19,-6.8000001907348633,-2.0299997329711914,7,58,29,-0.66899999999999982;-0.56899999999999995;-0.46899999999999986;-0.36899999999999988;-0.26899999999999991;-0.16899999999999982;-0.068999999999999839;0.031000000000000139;0.13100000000000023;0.23100000000000009;0.33100000000000018;0.43100000000000027;0.53100000000000014;0.63100000000000023;0.73100000000000009;0.83100000000000018;0.93100000000000027;1.0310000000000004;1.131;1.2310000000000001;1.3310000000000002;1.4310000000000003;1.5310000000000004;1.6310000000000004;1.7310000000000001;1.8310000000000002;1.9310000000000003;2.0310000000000006;2.1310000000000002,
H01,20,quadtree_2_18_2_2,2,18,2,2,3,18,-6.5,-2.3299999237060547,10,55,24,-0.16899999999999982;-0.068999999999999839;0.031000000000000139;0.13100000000000023;0.23100000000000009;0.33100000000000018;0.43100000000000027;0.53100000000000014;0.63100000000000023;0.73100000000000009;0.83100000000000018;0.93100000000000027;1.0310000000000004;1.131;1.2310000000000001;1.3310000000000002;1.4310000000000003;1.5310000000000004;1.6310000000000004;1.7310000000000001;1.8310000000000002;1.9310000000000003;2.0310000000000006;2.1310000000000002,
H01,20,quadtree_2_18_2_2,2,18,2,2,3,19,-6.5,-2.0299997329711914,10,58,29,-0.66899999999999982;-0.56899999999999995;-0.46899999999999986;-0.36899999999999988;-0.26899999999999991;-0.16899999999999982;-0.068999999999999839;0.031000000000000139;0.13100000000000023;0.23100000000000009;0.33100000000000018;0.43100000000000027;0.53100000000000014;0.63100000000000023;0.73100000000000009;0.83100000000000018;0.93100000000000027;1.0310000000000004;1.131;1.2310000000000001;1.3310000000000002;1.4310000000000003;1.5310000000000004;1.6310000000000004;1.7310000000000001;1.8310000000000002;1.9310000000000003;2.0310000000000006;2.1310000000000002,
H01,21,quadtree_2_20_2_2,2,20,2,2,2,20,-6.8000001907348633,-1.7300000190734863,7,61,19,0.33100000000000018;0.43100000000000027;0.53100000000000014;0.63100000000000023;0.73100000000000009;0.83100000000000018;0.93100000000000027;1.0310000000000004;1.131;1.2310000000000001;1.3310000000000002;1.4310000000000003;1.5310000000000004;1.6310000000000004;1.7310000000000001;1.8310000000000002;1.9310000000000003;2.0310000000000006;2.1310000000000002,
H01,21,quadtree_2_20_2_2,2,20,2,2,2,21,-6.8000001907348633,-1.429999828338623,7,64,23,-0.16899999999999982;0.031000000000000139;0.13100000000000023;0.23100000000000009;0.33100000000000018;0.43100000000000027;0.53100000000000014;0.63100000000000023;0.73100000000000009;0.83100000000000018;0.93100000000000027;1.0310000000000004;1.131;1.2310000000000001;1.3310000000000002;1.4310000000000003;1.5310000000000004;1.6310000000000004;1.7310000000000001;1.8310000000000002;1.9310000000000003;2.0310000000000006;2.1310000000000002,
H01,21,quadtree_2_20_2_2,2,20,2,2,3,20,-6.5,-1.7300000190734863,10,61,29,-0.66899999999999982;-0.56899999999999995;-0.46899999999999986;-0.36899999999999988;-0.26899999999999991;-0.16899999999999982;-0.068999999999999839;0.031000000000000139;0.13100000000000023;0.23100000000000009;0.33100000000000018;0.43100000000000027;0.53100000000000014;0.63100000000000023;0.73100000000000009;0.83100000000000018;0.93100000000000027;1.0310000000000004;1.131;1.2310000000000001;1.3310000000000002;1.4310000000000003;1.5310000000000004;1.6310000000000004;1.7310000000000001;1.8310000000000002;1.9310000000000003;2.0310000000000006;2.1310000000000002,
H01,21,quadtree_2_20_2_2,2,20,2,2,3,21,-6.5,-1.429999828338623,10,64,20,0.23100000000000009;0.33100000000000018;0.43100000000000027;0.53100000000000014;0.63100000000000023;0.73100000000000009;0.83100000000000018;0.93100000000000027;1.0310000000000004;1.131;1.2310000000000001;1.3310000000000002;1.4310000000000003;1.5310000000000004;1.6310000000000004;1.7310000000000001;1.8310000000000002;1.9310000000000003;2.0310000000000006;2.1310000000000002,
H01,22,quadtree_2_22_2_2,2,22,2,2,2,22,-6.8000001907348633,-1.1299996376037598,7,67,23,-0.16899999999999982;0.031000000000000139;0.13100000000000023;0.23100000000000009;0.33100000000000018;0.43100000000000027;0.53100000000000014;0.63100000000000023;0.73100000000000009;0.83100000000000018;0.93100000000000027;1.0310000000000004;1.131;1.2310000000000001;1.3310000000000002;1.4310000000000003;1.5310000000000004;1.6310000000000004;1.7310000000000001;1.8310000000000002;1.9310000000000003;2.0310000000000006;2.1310000000000002,
H01,22,quadtree_2_22_2_2,2,22,2,2,2,23,-6.8000001907348633,-0.82999992370605469,7,70,24,-0.26899999999999991;-0.16899999999999982;0.031000000000000139;0.13100000000000023;0.23100000000000009;0.33100000000000018;0.43100000000000027;0.53100000000000014;0.63100000000000023;0.73100000000000009;0.83100000000000018;0.93100000000000027;1.0310000000000004;1.131;1.2310000000000001;1.3310000000000002;1.4310000000000003;1.5310000000000004;1.6310000000000004;1.7310000000000001;1.8310000000000002;1.9310000000000003;2.0310000000000006;2.1310000000000002,
H01,22,quadtree_2_22_2_2,2,22,2,2,3,22,-6.5,-1.1299996376037598,10,67,20,0.23100000000000009;0.33100000000000018;0.43100000000000027;0.53100000000000014;0.63100000000000023;0.73100000000000009;0.83100000000000018;0.93100000000000027;1.0310000000000004;1.131;1.2310000000000001;1.3310000000000002;1.4310000000000003;1.5310000000000004;1.6310000000000004;1.7310000000000001;1.8310000000000002;1.9310000000000003;2.0310000000000006;2.1310000000000002,
H01,22,quadtree_2_22_2_2,2,22,2,2,3,23,-6.5,-0.82999992370605469,10,70,27,-0.66899999999999982;-0.56899999999999995;-0.46899999999999986;-0.36899999999999988;-0.26899999999999991;0.031000000000000139;0.13100000000000023;0.23100000000000009;0.33100000000000018;0.43100000000000027;0.53100000000000014;0.63100000000000023;0.73100000000000009;0.83100000000000018;0.93100000000000027;1.0310000000000004;1.131;1.2310000000000001;1.3310000000000002;1.4310000000000003;1.5310000000000004;1.6310000000000004;1.7310000000000001;1.8310000000000002;1.9310000000000003;2.0310000000000006;2.1310000000000002,
H01,23,quadtree_2_24_2_2,2,24,2,2,2,24,-6.8000001907348633,-0.52999973297119141,7,73,25,-0.66899999999999982;-0.56899999999999995;-0.16899999999999982;0.031000000000000139;0.13100000000000023;0.23100000000000009;0.33100000000000018;0.43100000000000027;0.53100000000000014;0.63100000000000023;0.73100000000000009;0.83100000000000018;0.93100000000000027;1.0310000000000004;1.131;1.2310000000000001;1.3310000000000002;1.4310000000000003;1.5310000000000004;1.6310000000000004;1.7310000000000001;1.8310000000000002;1.9310000000000003;2.0310000000000006;2.1310000000000002,
H01,23,quadtree_2_24_2_2,2,24,2,2,2,25,-6.8000001907348633,-0.23000001907348633,7,76,25,-0.66899999999999982;-0.56899999999999995;-0.16899999999999982;0.031000000000000139;0.13100000000000023;0.23100000000000009;0.33100000000000018;0.43100000000000027;0.53100000000000014;0.63100000000000023;0.73100000000000009;0.83100000000000018;0.93100000000000027;1.0310000000000004;1.131;1.2310000000000001;1.3310000000000002;1.4310000000000003;1.5310000000000004;1.6310000000000004;1.7310000000000001;1.8310000000000002;1.9310000000000003;2.0310000000000006;2.1310000000000002,
H01,23,quadtree_2_24_2_2,2,24,2,2,3,24,-6.5,-0.52999973297119141,10,73,23,-0.66899999999999982;-0.56899999999999995;-0.46899999999999986;0.23100000000000009;0.33100000000000018;0.43100000000000027;0.53100000000000014;0.63100000000000023;0.73100000000000009;0.83100000000000018;0.93100000000000027;1.0310000000000004;1.131;1.2310000000000001;1.3310000000000002;1.4310000000000003;1.5310000000000004;1.6310000000000004;1.7310000000000001;1.8310000000000002;1.9310000000000003;2.0310000000000006;2.1310000000000002,
H01,23,quadtree_2_24_2_2,2,24,2,2,3,25,-6.5,-0.23000001907348633,10,76,22,0.031000000000000139;0.13100000000000023;0.23100000000000009;0.33100000000000018;0.43100000000000027;0.53100000000000014;0.63100000000000023;0.73100000000000009;0.83100000000000018;0.93100000000000027;1.0310000000000004;1.131;1.2310000000000001;1.3310000000000002;1.4310000000000003;1.5310000000000004;1.6310000000000004;1.7310000000000001;1.8310000000000002;1.9310000000000003;2.0310000000000006;2.1310000000000002,
H01,24,quadtree_2_26_2_2,2,26,2,2,2,26,-6.8000001907348633,0.070000171661376953,7,79,19,0.33100000000000018;0.43100000000000027;0.53100000000000014;0.63100000000000023;0.73100000000000009;0.83100000000000018;0.93100000000000027;1.0310000000000004;1.131;1.2310000000000001;1.3310000000000002;1.4310000000000003;1.5310000000000004;1.6310000000000004;1.7310000000000001;1.8310000000000002;1.9310000000000003;2.0310000000000006;2.1310000000000002,
H01,24,quadtree_2_26_2_2,2,26,2,2,2,27,-6.8000001907348633,0.36999988555908203,7,82,29,-0.66899999999999982;-0.56899999999999995;-0.46899999999999986;-0.36899999999999988;-0.26899999999999991;-0.16899999999999982;-0.068999999999999839;0.031000000000000139;0.13100000000000023;0.23100000000000009;0.33100000000000018;0.43100000000000027;0.53100000000000014;0.63100000000000023;0.73100000000000009;0.83100000000000018;0.93100000000000027;1.0310000000000004;1.131;1.2310000000000001;1.3310000000000002;1.4310000000000003;1.5310000000000004;1.6310000000000004;1.7310000000000001;1.8310000000000002;1.9310000000000003;2.0310000000000006;2.1310000000000002,
H01,24,quadtree_2_26_2_2,2,26,2,2,3,26,-6.5,0.070000171661376953,10,79,29,-0.66899999999999982;-0.56899999999999995;-0.46899999999999986;-0.36899999999999988;-0.26899999999999991;-0.16899999999999982;-0.068999999999999839;0.031000000000000139;0.13100000000000023;0.23100000000000009;0.33100000000000018;0.43100000000000027;0.53100000000000014;0.63100000000000023;0.73100000000000009;0.83100000000000018;0.93100000000000027;1.0310000000000004;1.131;1.2310000000000001;1.3310000000000002;1.4310000000000003;1.5310000000000004;1.6310000000000004;1.7310000000000001;1.8310000000000002;1.9310000000000003;2.0310000000000006;2.1310000000000002,
H01,24,quadtree_2_26_2_2,2,26,2,2,3,27,-6.5,0.36999988555908203,10,82,29,-0.66899999999999982;-0.56899999999999995;-0.46899999999999986;-0.36899999999999988;-0.26899999999999991;-0.16899999999999982;-0.068999999999999839;0.031000000000000139;0.13100000000000023;0.23100000000000009;0.33100000000000018;0.43100000000000027;0.53100000000000014;0.63100000000000023;0.73100000000000009;0.83100000000000018;0.93100000000000027;1.0310000000000004;1.131;1.2310000000000001;1.3310000000000002;1.4310000000000003;1.5310000000000004;1.6310000000000004;1.7310000000000001;1.8310000000000002;1.9310000000000003;2.0310000000000006;2.1310000000000002,
H01,25,quadtree_2_28_2_2,2,28,2,2,2,28,-6.8000001907348633,0.67000007629394531,7,85,29,-0.66899999999999982;-0.56899999999999995;-0.46899999999999986;-0.36899999999999988;-0.26899999999999991;-0.16899999999999982;-0.068999999999999839;0.031000000000000139;0.13100000000000023;0.23100000000000009;0.33100000000000018;0.43100000000000027;0.53100000000000014;0.63100000000000023;0.73100000000000009;0.83100000000000018;0.93100000000000027;1.0310000000000004;1.131;1.2310000000000001;1.3310000000000002;1.4310000000000003;1.5310000000000004;1.6310000000000004;1.7310000000000001;1.8310000000000002;1.9310000000000003;2.0310000000000006;2.1310000000000002,
H01,25,quadtree_2_28_2_2,2,28,2,2,3,28,-6.5,0.67000007629394531,10,85,29,-0.66899999999999982;-0.56899999999999995;-0.46899999999999986;-0.36899999999999988;-0.26899999999999991;-0.16899999999999982;-0.068999999999999839;0.031000000000000139;0.13100000000000023;0.23100000000000009;0.33100000000000018;0.43100000000000027;0.53100000000000014;0.63100000000000023;0.73100000000000009;0.83100000000000018;0.93100000000000027;1.0310000000000004;1.131;1.2310000000000001;1.3310000000000002;1.4310000000000003;1.5310000000000004;1.6310000000000004;1.7310000000000001;1.8310000000000002;1.9310000000000003;2.0310000000000006;2.1310000000000002,
H01,26,quadtree_2_30_2_2,2,30,2,2,2,31,-6.8000001907348633,1.5700006484985352,7,94,29,-0.66899999999999982;-0.56899999999999995;-0.46899999999999986;-0.36899999999999988;-0.26899999999999991;-0.16899999999999982;-0.068999999999999839;0.031000000000000139;0.13100000000000023;0.23100000000000009;0.33100000000000018;0.43100000000000027;0.53100000000000014;0.63100000000000023;0.73100000000000009;0.83100000000000018;0.93100000000000027;1.0310000000000004;1.131;1.2310000000000001;1.3310000000000002;1.4310000000000003;1.5310000000000004;1.6310000000000004;1.7310000000000001;1.8310000000000002;1.9310000000000003;2.0310000000000006;2.1310000000000002,
H01,26,quadtree_2_30_2_2,2,30,2,2,3,31,-6.5,1.5700006484985352,10,94,29,-0.66899999999999982;-0.56899999999999995;-0.46899999999999986;-0.36899999999999988;-0.26899999999999991;-0.16899999999999982;-0.068999999999999839;0.031000000000000139;0.13100000000000023;0.23100000000000009;0.33100000000000018;0.43100000000000027;0.53100000000000014;0.63100000000000023;0.73100000000000009;0.83100000000000018;0.93100000000000027;1.0310000000000004;1.131;1.2310000000000001;1.3310000000000002;1.4310000000000003;1.5310000000000004;1.6310000000000004;1.7310000000000001;1.8310000000000002;1.9310000000000003;2.0310000000000006;2.1310000000000002,
H01,27,quadtree_2_32_2_2,2,32,2,2,2,32,-6.8000001907348633,1.869999885559082,7,97,29,-0.66899999999999982;-0.56899999999999995;-0.46899999999999986;-0.36899999999999988;-0.26899999999999991;-0.16899999999999982;-0.068999999999999839;0.031000000000000139;0.13100000000000023;0.23100000000000009;0.33100000000000018;0.43100000000000027;0.53100000000000014;0.63100000000000023;0.73100000000000009;0.83100000000000018;0.93100000000000027;1.0310000000000004;1.131;1.2310000000000001;1.3310000000000002;1.4310000000000003;1.5310000000000004;1.6310000000000004;1.7310000000000001;1.8310000000000002;1.9310000000000003;2.0310000000000006;2.1310000000000002,
H01,27,quadtree_2_32_2_2,2,32,2,2,2,33,-6.8000001907348633,2.1700000762939453,7,100,29,-0.66899999999999982;-0.56899999999999995;-0.46899999999999986;-0.36899999999999988;-0.26899999999999991;-0.16899999999999982;-0.068999999999999839;0.031000000000000139;0.13100000000000023;0.23100000000000009;0.33100000000000018;0.43100000000000027;0.53100000000000014;0.63100000000000023;0.73100000000000009;0.83100000000000018;0.93100000000000027;1.0310000000000004;1.131;1.2310000000000001;1.3310000000000002;1.4310000000000003;1.5310000000000004;1.6310000000000004;1.7310000000000001;1.8310000000000002;1.9310000000000003;2.0310000000000006;2.1310000000000002,
H01,27,quadtree_2_32_2_2,2,32,2,2,3,32,-6.5,1.869999885559082,10,97,29,-0.66899999999999982;-0.56899999999999995;-0.46899999999999986;-0.36899999999999988;-0.26899999999999991;-0.16899999999999982;-0.068999999999999839;0.031000000000000139;0.13100000000000023;0.23100000000000009;0.33100000000000018;0.43100000000000027;0.53100000000000014;0.63100000000000023;0.73100000000000009;0.83100000000000018;0.93100000000000027;1.0310000000000004;1.131;1.2310000000000001;1.3310000000000002;1.4310000000000003;1.5310000000000004;1.6310000000000004;1.7310000000000001;1.8310000000000002;1.9310000000000003;2.0310000000000006;2.1310000000000002,
H01,27,quadtree_2_32_2_2,2,32,2,2,3,33,-6.5,2.1700000762939453,10,100,29,-0.66899999999999982;-0.56899999999999995;-0.46899999999999986;-0.36899999999999988;-0.26899999999999991;-0.16899999999999982;-0.068999999999999839;0.031000000000000139;0.13100000000000023;0.23100000000000009;0.33100000000000018;0.43100000000000027;0.53100000000000014;0.63100000000000023;0.73100000000000009;0.83100000000000018;0.93100000000000027;1.0310000000000004;1.131;1.2310000000000001;1.3310000000000002;1.4310000000000003;1.5310000000000004;1.6310000000000004;1.7310000000000001;1.8310000000000002;1.9310000000000003;2.0310000000000006;2.1310000000000002,
