pair_index,protocol,fold,S,W,D_CNR,B,W_a,W_b,W_E,ED,D_ED
56,P_E2,0,87.29607889226813,65.08263838715155,1.3413113090604913,13.658666738085877,8.922856969241552,10.974515236252914,9.948686102747233,7.419961270677289,0.7458232367609747
56,P_G1A,1,319.3623937020072,257.20985747171505,1.2416413462567528,25.449351835024157,20.632324992505794,17.482698846171573,19.057511919338683,12.783679831370947,0.6707947965854806
56,P_E2,1,78.81893443238977,64.64052257692622,1.2193424695555568,13.450274666656613,8.754557921936478,11.473002947999527,10.113780434968003,6.672988463377221,0.6597917075892759
56,P_G1A,2,341.88103660375833,169.52559173009874,2.0166927784432946,22.75012137507028,18.15416075821337,12.122135055452931,15.13814790683315,15.223946936474258,1.0056677362484452
56,P_E2,2,102.39093313593311,52.72701881665081,1.9419063590884527,13.461624882428854,8.58785138540285,9.623881387924854,9.105866386663852,8.711516991530004,0.9566928199473572
56,P_G1A,3,302.5159004342551,268.22104652618964,1.1278604134609336,25.127117545179768,21.098038957520245,16.623430073217218,18.860734515368733,12.532766059622073,0.664489818750016
56,P_E2,3,80.11350905612812,62.76305243160923,1.2764437985763197,13.386427363280403,9.176875598857148,10.724544328283097,9.950709963570123,6.871434799420561,0.6905471895543371
57,P_G1A,0,389.4545590205827,228.1957162430719,1.7066690182972144,28.179292804743156,18.809037740921593,19.948906162882793,19.378971951902194,17.600641705681923,0.9082340254864079
57,P_E2,0,5.138635833330966,138.44456148636908,0.03711692086822612,14.187206909361144,14.11915504007905,14.807892518869467,14.463523779474258,-0.5526337402262289,-0.03820878982547393
57,P_G1A,1,370.0739166410908,193.9485518533417,1.9081035310877699,26.827251155728455,18.07142776828157,18.02772761968675,18.049577693984162,17.555346923488592,0.9726181532392388
57,P_E2,1,3.534448736180816,122.14529957256018,0.02893642856946492,13.334145338930512,13.829261576192604,13.57530560029468,13.702283588243642,-0.7362764986262604,-0.053733853476601416
57,P_G1A,2,390.1584898696527,189.98306543776343,2.053648776380412,27.008187794103556,17.054360734890913,17.747066446427784,17.40071359065935,19.214948406888414,1.1042620928594402
57,P_E2,2,9.505120097651456,110.40111358563792,0.0860962338959457,12.964197980077104,13.277501571174371,12.331834199729204,12.804667885451789,0.3190601892506333,0.02491749041088517
57,P_G1A,3,385.20524934767855,227.35539431444715,1.6942868257373727,28.20593457393382,19.818049271724828,18.886467810296168,19.3522585410105,17.70735206584665,0.9150018344527725
57,P_E2,3,11.318187090688825,133.84239312601358,0.08456354392902518,14.522866863989147,14.820895626989627,13.820069455364568,14.320482541177096,0.40476864562410064,0.02826501442670138
58,P_G1A,0,77.86355352093416,337.99660183263836,0.23036785902188164,23.710472509184143,18.21969665430613,27.55537174640876,22.887534200357443,1.6458766176533963,0.07191148697993191
58,P_E2,0,26.544322388161117,128.78353930071822,0.20611580122947076,14.788313015474635,11.839244194772931,16.83169489777912,14.335469546276025,0.9056869383972206,0.06317804488180077
58,P_G1A,1,107.16846023014524,325.5913576184951,0.3291501992371999,23.09385282361242,20.181832680883588,24.411401244434874,22.29661696265923,1.5944717219063769,0.07151182282832813
58,P_E2,1,47.64364937118572,121.43094425672103,0.3923517984873206,14.588276227103876,11.892364860470686,15.561913461083853,13.72713916077727,1.7222741326532134,0.12546489931220098
58,P_G1A,2,16.390525209192656,306.4096989449658,0.053492187961452775,20.18077916888448,18.04308830694442,24.422103373206358,21.23259584007539,-2.1036333423818157,-0.09907565510238822
58,P_E2,2,1.659161561557055,94.04562289224518,0.017642092322110687,11.682637491391423,10.765246939162969,13.697814220891773,12.231530580027371,-1.097786177271896,-0.08975051569288899
58,P_G1A,3,6.337814543371914,272.21250650463617,0.02328259867537583,20.046845775130315,19.676566436833728,22.37210354323506,21.024334990034394,-1.9549784298081576,-0.092986457394865
58,P_E2,3,1.6664962190076333,116.19374017197092,0.014342392426128055,12.94223000346674,12.681908286748111,14.687262495565081,13.684585391156595,-1.4847107753797122,-0.10849512301174237
59,P_G1A,0,4.34402800997579,179.7391342869749,0.02416851526076502,15.696999253975637,15.472741028637044,17.632332482670755,16.5525367556539,-1.711075003356525,-0.10337237298508682
59,P_E2,0,2.581538483751169,59.689535603757285,0.04324943153999152,9.078071713502604,8.616374685919498,10.454048627689442,9.53521165680447,-0.9142798866037314,-0.0958845927610189
59,P_G1A,1,29.714835830636975,256.8969038283309,0.11566832993232157,19.425724339344683,23.19870425782975,16.82419500446832,20.011449631149034,-1.1714505836087028,-0.058539016672939946
59,P_E2,1,16.98617181399584,109.40588233277697,0.15525830468888743,12.116495413133437,14.959232754244558,9.820606223647768,12.389919488946163,-0.5468481516254524,-0.044136537942218564
59,P_G1A,2,36.51162386338608,255.5362774099649,0.14288235014386164,19.091619413084242,20.85690393045923,18.644710620061538,19.750807275260385,-1.3183757243522827,-0.06675047282762692
59,P_E2,2,12.654457894771165,108.87906251364294,0.11622489763055097,11.93444337894662,13.986057243777264,10.814012801834796,12.40003502280603,-0.9311832877188202,-0.07509521432844869
59,P_G1A,3,53.30241517239321,217.38390041477814,0.2451994608185635,17.886573669142816,21.874797553603695,14.119467481831341,17.997132517717517,-0.22111769714940444,-0.0122862737678628
59,P_E2,3,31.203497452059654,89.4902831599664,0.3486802851685174,10.958758625829903,14.108221076280646,7.513463264017211,10.810842170148929,0.29583291136194845,0.02736446492378838
60,P_G1A,0,833.668757867123,89.17764979073404,9.348404671154626,31.214446532458673,12.882976646165531,9.85765427005625,11.370315458110891,39.688262148695564,3.4905154826064817
60,P_E2,0,39.362821991658514,30.317908419049704,1.2983356716944972,9.547614093901872,7.349737661040363,6.093962441277557,6.72185005115896,5.6515280854858245,0.8407697348895421
60,P_G1A,1,637.7354038846822,98.55948062827699,6.470563763310624,27.99869361184621,13.999349414415345,11.237985093616954,12.618667254016149,30.760052715660123,2.437662559478248
60,P_E2,1,42.18277732548395,33.13911532188746,1.2728999225148663,9.853653908091129,8.10962704083019,6.547531249594139,7.328579145212165,5.050149525757928,0.689103498193397
60,P_G1A,2,765.9197864523408,90.90884092363252,8.425140818756908,30.109091330629806,13.823622474964347,10.065165302467578,11.944393888715963,36.32939488382769,3.04154360801114
60,P_E2,2,45.6396481848907,30.86234267190561,1.4788134740786034,9.876226183367608,8.0893739945884,6.010530963130563,7.049952478859481,5.652547409016254,0.8017851788307447
60,P_G1A,3,838.3105475718331,72.48657820908312,11.565045119841898,30.5213042854582,10.918534607713642,10.71024761682276,10.8143911122682,39.41382634638,3.6445719354119017
60,P_E2,3,43.19891335515504,25.950602678824936,1.664659348754205,9.343893275590712,6.648596922183723,6.277476908629307,6.463036915406515,5.761712720368395,0.8914868962960628
61,P_G1A,0,115.37885478333115,172.67732016094016,0.6681760793813536,19.636018139898958,15.567404831437495,17.151387089660673,16.359395960549083,6.55324435869975,0.4005798486995754
61,P_E2,0,8.159967544318597,104.382197372198,0.07817393913652013,12.116598696733256,11.356484441437718,13.928025327709934,12.642254884573827,-1.0513123756811407,-0.08315861254805965
61,P_G1A,1,109.82119107206691,119.83094599365984,0.916467696731424,17.13087848351894,13.61713345378897,12.19550952033125,12.90632148706011,8.449113992917663,0.6546492741080643
61,P_E2,1,27.847162657429664,84.20737674670542,0.33069742501498034,11.446046579018356,10.883391821661744,11.437608747743624,11.160500284702685,0.5710925886313429,0.051170877116821445
61,P_G1A,2,112.19714711753204,170.4994384804154,0.658049950881847,19.6145946546281,15.798980825577429,17.135624928930667,16.46730287725405,6.294583554748101,0.38224739058127044
61,P_E2,2,14.979270254084383,105.44034595356112,0.1420639331045698,12.336671153131467,10.974725817424305,14.353928875685336,12.66432734655482,-0.6553123868467061,-0.05174474481854899
61,P_G1A,3,113.23897927864424,161.86654365911374,0.6995823640801834,19.05380617309132,16.53286924246104,13.317464513063431,14.925166877762235,8.25727859065817,0.5532453109755746
61,P_E2,3,9.274603350324153,73.67796745152165,0.12588028241166324,10.641662826629966,11.398169289961347,9.701140460929675,10.549654875445512,0.18401590236891074,0.0174428362388448
62,P_G1A,0,112.74808964709364,108.20378285226582,1.041997670274796,16.517540925783795,11.110464494606203,13.503357271510158,12.30691088305818,8.421260085451227,0.6842708268112674
