wind_id,lag_s,p10,q1,median,q3,p90
W_slow,1.4000000000000001,1.509999999999998,1.6111137171062686,1.8541942405570335,2.1125112095445164,2.314582576447513
W_slow,1.6,1.4399999999999995,1.5584240648514487,1.8280714805977054,2.123495759675265,2.343538453943703
W_slow,1.8,1.37,1.5177051284927472,1.8169733682253177,2.1153096225622146,2.3710168336854998
W_slow,2.0,1.2999999999999998,1.4702287490622052,1.824585179631503,2.136537456269977,2.3882392811704474
W_slow,2.2,1.23,1.4214831696136403,1.8237469343912351,2.1449480714022635,2.431082719035417
W_slow,2.4000000000000004,1.1600000000000001,1.373167691720796,1.8323017116596454,2.1507217622427808,2.445657461031322
W_slow,2.6,1.0899999999999999,1.3237910294288062,1.8379088465493572,2.1595379142640816,2.4643565735715733
W_slow,2.8000000000000003,1.0200000000000005,1.2650143739614095,1.8465066221069473,2.166531624364322,2.468415046120774
W_slow,3.0,0.9898942898061663,1.2262715100049841,1.8558412185721913,2.1630879816470987,2.4731924609769447
W_slow,3.2,0.9373016311262876,1.226819883319035,1.856530485126863,2.1762323155556347,2.467697959966214
W_slow,3.4000000000000004,0.8782934128229883,1.208786353190496,1.8791590460500538,2.1712135911514165,2.4984756609554837
W_slow,3.6,0.8292026332012721,1.21994620560454,1.8860626892853953,2.1858885024539383,2.4818668611172083
W_slow,3.8000000000000003,0.7868806026780646,1.2516807917991413,1.9081430937693198,2.198798172617337,2.5251059743825084
W_slow,4.0,0.7309186406173068,1.3109775801212031,1.8994012010449548,2.2097698094994773,2.5227707155953336
W_slow,4.2,0.6861632294579159,1.3817432592429573,1.909171330885245,2.213835455808097,2.548693556994426
W_slow,4.4,0.6350182602562042,1.380221107929108,1.9119613649382377,2.239319437937455,2.527635998874
W_slow,4.6000000000000005,0.5809496319137869,1.365655821347798,1.9234702936771046,2.248552487255082,2.5532695609858886
W_slow,4.800000000000001,0.5304836036375762,1.3700133010456381,1.9341151792713782,2.2632854850638786,2.5732041842924778
W_slow,5.0,0.49361869074996717,1.375166211070341,1.9549870769463589,2.2803345580662757,2.597772611280581
W_slow,5.2,0.44896058562984636,1.3747615594110523,1.9360149761107421,2.2615353221769334,2.5833353360576696
W_slow,5.4,0.4237325950819439,1.3689006621865234,1.965115439394294,2.278190002616055,2.5905119830092542
W_slow,5.6000000000000005,0.3879891505230722,1.3784114316334868,1.958204898614281,2.2877584893598817,2.628085610305791
W_slow,5.800000000000001,0.3446774114749398,1.3558074819060886,1.9772130651567796,2.2788163918044733,2.6547479290462186
W_slow,6.0,0.34420560563184366,1.385697860935933,1.9988205184612142,2.3010674189952294,2.6998642967175335
W_slow,6.2,0.3582037586934761,1.4048698291205026,2.013151159733446,2.2894232772929244,2.695565149658853
W_slow,6.4,0.3844004214391503,1.4095175814241023,2.0246454817484896,2.285877473190696,2.720382772369986
W_slow,6.6000000000000005,0.42073439990456973,1.3973256218662466,2.0266967590315046,2.3055532313561207,2.7548474565811807
W_slow,6.800000000000001,0.43555650721469785,1.4002781945748173,2.032903726048535,2.310917806117291,2.7690920204831104
W_slow,7.0,0.46031533819911924,1.3962717679695271,2.025015312648558,2.3168532737669794,2.7597174915816463
W_slow,7.2,0.514582595764579,1.4065190948840485,2.018706183878912,2.3571981232686787,2.756568406377908
W_slow,7.4,0.565768745537477,1.4434248373289307,1.9954432889804978,2.3571469162542837,2.803854710737874
W_slow,7.6000000000000005,0.604197709630946,1.440789658784431,1.975679401374245,2.3648674462026467,2.8337771869744834
W_slow,7.800000000000001,0.6447539626193057,1.4172311714948687,1.9840835061845115,2.3919359843903547,2.798880913944321
W_slow,8.0,0.6970789149219841,1.4219348250597212,1.971036705837662,2.4209126405877717,2.846997035957751
W_slow,8.200000000000001,0.7269849789294749,1.465573685548967,1.969110731958156,2.4090189677526683,2.8752311594638145
