house,carrier_index,carrier_id,x,y,free_cells,geometry_prior,occupancy_sha256
House01,25,quadtree_2_28_2_2,-6.6500000953674316,0.67000007629394531,2,0.0031948881789137379,846003ffbbc8e99aa322cf189356399412763710e937bb5e5316186afccf17cb
House01,26,quadtree_2_30_2_2,-6.6500000953674316,1.5700006484985352,2,0.0031948881789137379,846003ffbbc8e99aa322cf189356399412763710e937bb5e5316186afccf17cb
House01,27,quadtree_2_32_2_2,-6.6500000953674316,2.0199999809265137,4,0.0063897763578274758,846003ffbbc8e99aa322cf189356399412763710e937bb5e5316186afccf17cb
House01,28,quadtree_2_34_2_2,-6.6500000953674316,2.6200003623962402,4,0.0063897763578274758,846003ffbbc8e99aa322cf189356399412763710e937bb5e5316186afccf17cb
House01,29,quadtree_2_36_2_2,-6.6500000953674316,3.0700006484985352,2,0.0031948881789137379,846003ffbbc8e99aa322cf189356399412763710e937bb5e5316186afccf17cb
House01,30,quadtree_4_0_2_2,-6.0500001907348633,-7.4300003051757812,2,0.0031948881789137379,846003ffbbc8e99aa322cf189356399412763710e937bb5e5316186afccf17cb
House01,31,quadtree_4_2_2_2,-6.0500001907348633,-6.9800000190734863,4,0.0063897763578274758,846003ffbbc8e99aa322cf189356399412763710e937bb5e5316186afccf17cb
House01,32,quadtree_4_4_2_2,-6.0500001907348633,-6.380000114440918,4,0.0063897763578274758,846003ffbbc8e99aa322cf189356399412763710e937bb5e5316186afccf17cb
House01,33,quadtree_4_6_2_2,-6.0500001907348633,-5.7800002098083496,4,0.0063897763578274758,846003ffbbc8e99aa322cf189356399412763710e937bb5e5316186afccf17cb
House01,34,quadtree_4_8_2_2,-6.0500001907348633,-5.179999828338623,4,0.0063897763578274758,846003ffbbc8e99aa322cf189356399412763710e937bb5e5316186afccf17cb
House01,35,quadtree_4_10_2_2,-6.0500001907348633,-4.5800001621246338,4,0.0063897763578274758,846003ffbbc8e99aa322cf189356399412763710e937bb5e5316186afccf17cb
House01,36,quadtree_4_12_2_2,-6.0500001907348633,-3.9800000190734863,4,0.0063897763578274758,846003ffbbc8e99aa322cf189356399412763710e937bb5e5316186afccf17cb
House01,37,quadtree_4_18_2_2,-6.1000002225240069,-2.129999796549479,3,0.0047923322683706068,846003ffbbc8e99aa322cf189356399412763710e937bb5e5316186afccf17cb
House01,38,quadtree_4_20_2_2,-6.0500001907348633,-1.5799999237060547,4,0.0063897763578274758,846003ffbbc8e99aa322cf189356399412763710e937bb5e5316186afccf17cb
House01,39,quadtree_4_22_2_2,-6.0500001907348633,-0.97999978065490723,4,0.0063897763578274758,846003ffbbc8e99aa322cf189356399412763710e937bb5e5316186afccf17cb
House01,40,quadtree_4_24_2_2,-6.0500001907348633,-0.37999987602233887,4,0.0063897763578274758,846003ffbbc8e99aa322cf189356399412763710e937bb5e5316186afccf17cb
House01,41,quadtree_4_26_2_2,-6.0500001907348633,0.22000002861022949,4,0.0063897763578274758,846003ffbbc8e99aa322cf189356399412763710e937bb5e5316186afccf17cb
House01,42,quadtree_4_28_2_2,-6.0000001589457197,0.77000013987223304,3,0.0047923322683706068,846003ffbbc8e99aa322cf189356399412763710e937bb5e5316186afccf17cb
House01,43,quadtree_4_30_2_2,-6.0000001589457197,1.4700005849202473,3,0.0047923322683706068,846003ffbbc8e99aa322cf189356399412763710e937bb5e5316186afccf17cb
House01,44,quadtree_4_32_2_2,-6.0500001907348633,2.0199999809265137,4,0.0063897763578274758,846003ffbbc8e99aa322cf189356399412763710e937bb5e5316186afccf17cb
House01,45,quadtree_4_34_2_2,-6.0500001907348633,2.6200003623962402,4,0.0063897763578274758,846003ffbbc8e99aa322cf189356399412763710e937bb5e5316186afccf17cb
House01,46,quadtree_4_36_2_2,-6.0500001907348633,3.0700006484985352,2,0.0031948881789137379,846003ffbbc8e99aa322cf189356399412763710e937bb5e5316186afccf17cb
House01,47,quadtree_6_0_2_2,-5.4500002861022949,-7.4300003051757812,2,0.0031948881789137379,846003ffbbc8e99aa322cf189356399412763710e937bb5e5316186afccf17cb
House01,48,quadtree_6_2_2_2,-5.4500002861022949,-6.9800000190734863,4,0.0063897763578274758,846003ffbbc8e99aa322cf189356399412763710e937bb5e5316186afccf17cb
House01,49,quadtree_6_4_2_2,-5.4500002861022949,-6.380000114440918,4,0.0063897763578274758,846003ffbbc8e99aa322cf189356399412763710e937bb5e5316186afccf17cb
House01,50,quadtree_6_6_2_2,-5.4500002861022949,-5.7800002098083496,4,0.0063897763578274758,846003ffbbc8e99aa322cf189356399412763710e937bb5e5316186afccf17cb
House01,51,quadtree_6_8_2_2,-5.4500002861022949,-5.179999828338623,4,0.0063897763578274758,846003ffbbc8e99aa322cf189356399412763710e937bb5e5316186afccf17cb
House01,52,quadtree_6_10_2_2,-5.4500002861022949,-4.5800001621246338,4,0.0063897763578274758,846003ffbbc8e99aa322cf189356399412763710e937bb5e5316186afccf17cb
House01,53,quadtree_6_12_2_2,-5.4500002861022949,-3.9800000190734863,4,0.0063897763578274758,846003ffbbc8e99aa322cf189356399412763710e937bb5e5316186afccf17cb
House01,54,quadtree_6_14_2_2,-5.4500002861022949,-3.3799998760223389,4,0.0063897763578274758,846003ffbbc8e99aa322cf189356399412763710e937bb5e5316186afccf17cb
House01,55,quadtree_6_18_2_2,-5.6000003814697266,-2.0299997329711914,1,0.0015974440894568689,846003ffbbc8e99aa322cf189356399412763710e937bb5e5316186afccf17cb
House01,56,quadtree_6_20_2_2,-5.4500002861022949,-1.5799999237060547,4,0.0063897763578274758,846003ffbbc8e99aa322cf189356399412763710e937bb5e5316186afccf17cb
House01,57,quadtree_6_22_2_2,-5.4500002861022949,-0.97999978065490723,4,0.0063897763578274758,846003ffbbc8e99aa322cf189356399412763710e937bb5e5316186afccf17cb
House01,58,quadtree_6_24_2_2,-5.4500002861022949,-0.37999987602233887,4,0.0063897763578274758,846003ffbbc8e99aa322cf189356399412763710e937bb5e5316186afccf17cb
House01,59,quadtree_6_26_2_2,-5.4500002861022949,0.22000002861022949,4,0.0063897763578274758,846003ffbbc8e99aa322cf189356399412763710e937bb5e5316186afccf17cb
